,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.7004592732988165,,,,,0.5263820293281974,,,,0.6710073039940828,,,,,,,,,,,,0.6172924371301776,,,,,,,,,,,,0.6146327200443787,0.5991329974112426,0.849079835428994,,,,,0.6028848465236687,0.5356224910116018,,0.2864002956604305,,0.619172623798493,,,0.6235597725591716,0.6851606416420117,0.6069669933431954,,,,,,0.695914964961786,,,,,,,,0.6647844628328402,,,,,,,,,,,0.7097855029585799,,,,,,,0.649947244541839,,,0.5949015347633135,0.5946736316568048,0.7343737287352072,0.5563778198964497,,,,,,,0.7270462809917355,,,,,,,,,,0.560877981693787,,,,,,,,0.56658617484544,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.4536298076923077,,,,,0.5953056768558952,,,,0.4593028846153846,,,,,,,,,,,,0.4677644230769231,,,,,,,,,,,,0.5805048076923076,0.4934375,0.485,,,,,0.44875,0.5726305609284333,,0.4950392927308448,,0.504112405757368,,,0.5247115384615385,0.45389423076923074,0.5115024038461539,,,,,,0.40440126883425853,,,,,,,,0.40567307692307697,,,,,,,,,,,0.4692067307692308,,,,,,,0.45605605605605604,,,0.42653846153846153,0.4498798076923077,0.5592788461538462,0.4563701923076923,,,,,,,0.37518181818181817,,,,,,,,,,0.5103125,,,,,,,,0.3949551569506726,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.9742942318505393,,,,,0.7786929450409374,,,,0.9985301184385336,,,,,,,,,,,,0.8376987606415063,,,,,,,,,,,,0.7421185034523364,0.8889900389207732,0.9686037767379679,,,,,0.8520213903743314,0.6953429373924073,,0.8389185219542362,,0.9660552393000211,,,0.8069533796189198,0.999959009673717,0.6452030586236194,,,,,,0.9439679486252333,,,,,,,,0.9939202161700917,,,,,,,,,,,0.9720440242011492,,,,,,,0.9061367329083865,,,0.9842466814730644,0.925010150223305,0.9997404844290657,0.9915254237288136,,,,,,,0.9965872315386878,,,,,,,,,,0.8264750735936933,,,,,,,,0.9615009746588693,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.18542448687130178,,,,,0.7914370435346388,,,,0.9967735299556213,,,,,,,,,,,,0.40343981139053253,,,,,,,,,,,,0.37389180380917153,0.43099990754437867,0.9742890162721893,,,,,0.3920329835428994,0.4606642996905971,,0.5721955681813796,,0.17457571143820985,,,0.3369756610576923,0.9975959227071005,0.37467594304733726,,,,,,0.9613205535930912,,,,,,,,0.15502692769970416,,,,,,,,,,,0.9746627681213017,,,,,,,0.46022999976953927,,,0.5871378051035503,0.363391618897929,0.9910509892751477,0.4394501201923076,,,,,,,0.9814305785123966,,,,,,,,,,0.41590028661242595,,,,,,,,0.93775429494527,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.9956009615384616,,,,,0.9030567685589519,,,,0.9991586538461539,,,,,,,,,,,,0.9382451923076924,,,,,,,,,,,,0.7582211538461539,0.8732692307692308,0.9970673076923077,,,,,0.8463221153846153,0.8463249516441006,,0.8694499017681729,,0.9646333104866347,,,0.9590144230769231,0.9982211538461538,0.7962499999999999,,,,,,0.9494845360824743,,,,,,,,0.9767067307692308,,,,,,,,,,,0.9846634615384616,,,,,,,0.9124624624624624,,,0.9690625,0.9718269230769231,0.9986778846153846,0.9991105769230769,,,,,,,0.9897727272727272,,,,,,,,,,0.943485576923077,,,,,,,,0.9660313901345291,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.45782365609650005,,,,,0.7623670147570721,,,,0.4366396246148628,,,,,,,,,,,,0.4545578916602927,,,,,,,,,,,,0.38518847029257564,0.44624315588099484,0.44373885918003564,,,,,0.6365418894830659,0.5443961221346381,,0.4111008039579468,,0.44420348784675157,,,0.4924349127240463,0.9611411706837186,0.5288513169073916,,,,,,0.3761263541561203,,,,,,,,0.39458152599018703,,,,,,,,,,,0.4531482776443404,,,,,,,0.4437570303712036,,,0.42686328185527606,0.42586276898091757,0.589878892733564,0.7034072679082095,,,,,,,0.3939393939393939,,,,,,,,,,0.4948587456641004,,,,,,,,0.632201646090535,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.46338618713017754,,,,,0.7428014339924868,,,,0.4749262666420118,,,,,,,,,,,,0.5050954604289941,,,,,,,,,,,,0.42386614737426037,0.5132535133136096,0.4695513590976332,,,,,0.4405034208579882,0.46718533123323447,,0.43374369405707097,,0.461525235580155,,,0.4854175526997041,0.4705345090606509,0.47943578957100597,,,,,,0.4647960752672281,,,,,,,,0.4335227903106509,,,,,,,,,,,0.5270646495931953,,,,,,,0.47530112695277865,,,0.45797013683431953,0.4496246301775148,0.577466831545858,0.45993493435650884,,,,,,,0.42446033057851246,,,,,,,,,,0.589217825443787,,,,,,,,0.4492753501757302,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.6408129160502959,,,,,0.6296266280200606,,,,0.514505824704142,,,,,,,,,,,,0.5543535040680474,,,,,,,,,,,,0.5833672337278106,0.5595430380917159,0.5768890994822486,,,,,0.5987298909023668,0.5355551481729514,,0.593312033688306,,0.5338939935105355,,,0.5888706545857988,0.626818602071006,0.5772527967825444,,,,,,0.5305115145325419,,,,,,,,0.6442418639053255,,,,,,,,,,,0.4993738443047337,,,,,,,0.6249542836129423,,,0.5539087925295858,0.5800936113165681,0.7033930057322485,0.5423774963017752,,,,,,,0.607104958677686,,,,,,,,,,0.5883597217085799,,,,,,,,0.5992725014020435,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9115477071005917,,,,,0.5,,,,0.780952061760355,0.5151570489408327,,,,,,,,,,,0.6694602903106509,,,,0.5265010054582017,,,,,,,,0.571507026627219,0.4532577893860947,0.5,,,,,0.6299332008136094,0.5482156018392077,,0.6577537526873835,,0.43628237392075186,,,0.6535412814349112,0.7238627958579882,0.5398825813609467,,,,,,0.5832398918069757,,,,,,,,0.7918239182692307,,0.39305403585556775,,,,,,,,,0.5,,,,,,,0.6151086020955892,,0.592079012345679,0.6211322346523669,0.5,0.5905063100961538,0.5,,,,,,,0.7058099173553719,,,,,,,,,,0.5,,,,,,,,0.8248518079099831,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9999154031065088,,,,,0.9508971987566981,,,,0.9986510724852071,,,,,,,,,,,,0.98018537352071,,,,,,,,,,,,0.8888204974112426,0.9909180843195267,1.0,,,,,0.9722270247781065,0.963833154375975,,0.9475193086332073,,0.9972175257823976,,,0.9752997873520711,1.0,0.9046551405325444,,,,,,0.9979322328300803,,,,,,,,0.9961559264053255,,,,,,,,,,,0.9985805750739645,,,,,,,0.9985741497253009,,,0.9992259153106509,0.9911626294378698,0.9998557692307692,1.0,,,,,,,0.9991826446280992,,,,,,,,,,0.9862816660502959,,,,,,,,0.9994704632441164,
