,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,2.188406467437744,,,,,0.29627251625061035,,,,2.249204158782959,,,,,,,,,,,,2.1300272941589355,,,,,,,,,,,,2.1587934494018555,2.193384885787964,2.1759567260742188,,,,,2.184034824371338,0.42748236656188965,,0.853691577911377,,1.5085704326629639,,,2.122837781906128,2.124234914779663,2.107368230819702,,,,,,1.1469635963439941,,,,,,,,2.237919569015503,,,,,,,,,,,2.1375083923339844,,,,,,,0.8869063854217529,,,2.142155885696411,2.145141124725342,2.1658058166503906,2.1892802715301514,,,,,,,0.9741499423980713,,,,,,,,,,2.7058184146881104,,,,,,,,1.3898735046386719,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,3.1821486949920654,,,,,0.43523335456848145,,,,3.1920814514160156,,,,,,,,,,,,3.118954658508301,,,,,,,,,,,,3.1210238933563232,3.1495206356048584,3.131176233291626,,,,,3.1392645835876465,0.6457936763763428,,1.278156042098999,,2.1792447566986084,,,3.1029984951019287,2.9501233100891113,3.111086368560791,,,,,,1.7044730186462402,,,,,,,,3.1561524868011475,,,,,,,,,,,3.131701707839966,,,,,,,1.2584137916564941,,,3.2272396087646484,3.122830867767334,3.116259813308716,3.0990724563598633,,,,,,,1.4370794296264648,,,,,,,,,,3.11715030670166,,,,,,,,1.9747092723846436,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,2.910123348236084,,,,,0.5492992401123047,,,,2.7580294609069824,,,,,,,,,,,,3.393054485321045,,,,,,,,,,,,3.39658784866333,3.21281361579895,2.8983383178710938,,,,,3.5782949924468994,0.5454962253570557,,1.4489200115203857,,1.9991183280944824,,,3.575181722640991,2.326603651046753,3.565340995788574,,,,,,1.802511215209961,,,,,,,,2.557382583618164,,,,,,,,,,,2.715970277786255,,,,,,,1.249959945678711,,,2.4937732219696045,3.214508295059204,2.5148327350616455,2.6705121994018555,,,,,,,1.2298240661621094,,,,,,,,,,3.2359416484832764,,,,,,,,1.6679222583770752,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,2.148181915283203,,,,,0.29393601417541504,,,,2.2003719806671143,,,,,,,,,,,,2.1459994316101074,,,,,,,,,,,,2.112349033355713,2.1244101524353027,2.155339241027832,,,,,2.1292998790740967,0.4286324977874756,,0.8557760715484619,,1.4633593559265137,,,2.1366775035858154,2.15915846824646,2.1171648502349854,,,,,,1.155146837234497,,,,,,,,2.1533727645874023,,,,,,,,,,,2.1345701217651367,,,,,,,0.8522393703460693,,,2.1260249614715576,2.116469144821167,2.1199464797973633,2.118011713027954,,,,,,,1.041780948638916,,,,,,,,,,2.617255210876465,,,,,,,,1.3551445007324219,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,4.0367186069488525,,,,,0.5434482097625732,,,,4.051817893981934,,,,,,,,,,,,4.012844085693359,,,,,,,,,,,,3.955975294113159,4.030486583709717,4.033694744110107,,,,,4.016289710998535,0.7962222099304199,,1.5590364933013916,,2.649238109588623,,,4.018127918243408,3.6843085289001465,3.9969730377197266,,,,,,2.1992170810699463,,,,,,,,4.021113634109497,,,,,,,,,,,3.9955835342407227,,,,,,,1.5798611640930176,,,4.162825345993042,3.997468948364258,3.9999916553497314,3.9448859691619873,,,,,,,1.9778406620025635,,,,,,,,,,6.11749267578125,,,,,,,,3.2440476417541504,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,4.259590148925781,,,,,0.7971715927124023,,,,4.0392584800720215,,,,,,,,,,,,5.079324007034302,,,,,,,,,,,,4.996122360229492,4.759857654571533,4.30290961265564,,,,,5.301775932312012,0.7933285236358643,,2.11946964263916,,2.9532792568206787,,,5.368513107299805,3.324841260910034,5.276902198791504,,,,,,4.897170543670654,,,,,,,,3.7776224613189697,,,,,,,,,,,4.001373291015625,,,,,,,1.82161545753479,,,3.7354965209960938,4.729106903076172,3.710719585418701,3.9832472801208496,,,,,,,2.631664276123047,,,,,,,,,,4.960071802139282,,,,,,,,3.1666131019592285,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,3.6060383319854736,,,,,0.4824707508087158,,,,3.6703264713287354,,,,,,,,,,,,3.625260353088379,,,,,,,,,,,,3.5841870307922363,3.588469982147217,3.655402660369873,,,,,3.5903735160827637,0.7222020626068115,,1.4262940883636475,,2.4358370304107666,,,3.615233898162842,3.0685205459594727,3.576606512069702,,,,,,2.2317843437194824,,,,,,,,3.5936601161956787,,,,,,,,,,,3.658698081970215,,,,,,,1.441002368927002,,,3.5842807292938232,3.557412624359131,3.604316234588623,3.638624429702759,,,,,,,2.415919542312622,,,,,,,,,,3.6753146648406982,,,,,,,,2.880991220474243,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,2.9596195220947266,,,,,0.39911913871765137,,,,2.976055860519409,,,,,,,,,,,,2.991067409515381,,,,,,,,,,,,2.941746711730957,2.9433717727661133,2.9543509483337402,,,,,2.9049620628356934,0.6653060913085938,,1.186150074005127,,2.017761707305908,,,2.982703447341919,2.69244384765625,2.9299428462982178,,,,,,1.5816361904144287,,,,,,,,3.0318706035614014,,,,,,,,,,,3.1674883365631104,,,,,,,1.1880877017974854,,,2.9132320880889893,2.8977348804473877,2.9219882488250732,2.96592116355896,,,,,,,1.875319004058838,,,,,,,,,,2.9518415927886963,,,,,,,,1.87457275390625,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,2.5158469676971436,,,,,0.4810175895690918,,,,2.516623020172119,0.15805912017822266,,,,,,,,,,,2.4330804347991943,,,,0.0044879913330078125,,,,,,,,2.3880550861358643,2.4275121688842773,2.4391367435455322,,,,,2.3331451416015625,0.6295802593231201,,1.0523409843444824,,1.7231025695800781,,,2.4370036125183105,2.315117120742798,2.410444974899292,,,,,,1.3818213939666748,,,,,,,,2.4787890911102295,,0.173126220703125,,,,,,,,,2.4867730140686035,,,,,,,1.0531599521636963,,0.16072678565979004,2.3896782398223877,2.366641044616699,2.4300858974456787,2.425393581390381,,,,,,,1.284731149673462,,,,,,,,,,3.6794660091400146,,,,,,,,1.6200456619262695,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,2.705453395843506,,,,,0.36766529083251953,,,,2.765456438064575,,,,,,,,,,,,2.6914172172546387,,,,,,,,,,,,2.6513681411743164,2.6715872287750244,2.6740076541900635,,,,,2.6421170234680176,0.5464253425598145,,1.064758539199829,,1.829219102859497,,,2.686225414276123,2.434979200363159,2.6506311893463135,,,,,,1.426631212234497,,,,,,,,2.733788013458252,,,,,,,,,,,2.678797483444214,,,,,,,1.0599427223205566,,,2.6676735877990723,2.637566089630127,2.6605682373046875,2.705294370651245,,,,,,,1.2995774745941162,,,,,,,,,,2.685457229614258,,,,,,,,1.6753573417663574,
