,40_vowels_local_3,40_vowels_local_2,40_vowels_local_1,47_yeast_local_1,47_yeast_local_3,47_yeast_local_2,20_letter_local_2,20_letter_local_3,20_letter_local_1,12_fault_local_3,12_fault_local_1,12_fault_local_2,7_Cardiotocography_local_1,7_Cardiotocography_local_2,7_Cardiotocography_local_3,26_optdigits_local_3,33_skin_local_1,32_shuttle_local_2,31_satimage-2_local_1,32_shuttle_local_3,2_annthyroid_local_1,32_shuttle_local_1,31_satimage-2_local_2,30_satellite_local_3,31_satimage-2_local_3,30_satellite_local_2,30_satellite_local_1,28_pendigits_local_3,33_skin_local_3,35_SpamBase_local_3,38_thyroid_local_1,36_speech_local_1,35_SpamBase_local_2,35_SpamBase_local_1,28_pendigits_local_2,38_thyroid_local_2,38_thyroid_local_3,41_Waveform_local_1,36_speech_local_2,44_Wilt_local_1,36_speech_local_3,44_Wilt_local_2,44_Wilt_local_3,41_Waveform_local_2,33_skin_local_2,28_pendigits_local_1,26_optdigits_local_1,27_PageBlocks_local_2,11_donors_local_1,19_landsat_local_2,19_landsat_local_1,8_celeba_local_3,3_backdoor_local_1,8_celeba_local_1,8_celeba_local_2,5_campaign_local_3,5_campaign_local_2,5_campaign_local_1,1_ALOI_local_3,1_ALOI_local_1,1_ALOI_local_2,2_annthyroid_local_3,2_annthyroid_local_2,11_donors_local_2,27_PageBlocks_local_3,19_landsat_local_3,23_mammography_local_1,27_PageBlocks_local_1,26_optdigits_local_2,41_Waveform_local_3,22_magic.gamma_local_1,25_musk_local_2,25_musk_local_1,25_musk_local_3,24_mnist_local_3,24_mnist_local_1,24_mnist_local_2,3_backdoor_local_3,23_mammography_local_2,23_mammography_local_3,22_magic.gamma_local_3,11_donors_local_3,22_magic.gamma_local_2,3_backdoor_local_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4733457180904629,,,,0.6539195270977031,,,0.507302479338843,,0.4914025685884159,,,,,0.5804730722921847,0.7727534439718935,,,,0.6019114044008876,,,,0.49254276072485204,0.5559173909023668,,,0.700306605954142,0.626892335428994,0.6308307137573964,,,,,,,0.7162561251849113,,,,0.9958725499260355,,0.7075184911242602,,,,,,,,,0.7862229567307693,,,,0.5748965652736686,,,0.6049540033284024,,,0.5807805565828402,,,0.5104726793639054,0.5969243481878698,,,,0.7424419840976331,,,,0.8093609005177514,0.8332290125739645,,,0.9156113627958581,,0.5456711122411242,0.6595944665310651,0.6223432877218934,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4119119119119119,,,,0.5256876227897839,,,0.31713636363636366,,0.39383408071748877,,,,,0.6144962302947224,0.23802884615384615,,,,0.42281250000000004,,,,0.5398076923076923,0.5095432692307692,,,0.5421875,0.6195192307692308,0.43362980769230763,,,,,,,0.5962259615384615,,,,0.011225961538461532,,0.5645913461538461,,,,,,,,,0.3213942307692308,,,,0.30701923076923077,,,0.3520913461538462,,,0.5085576923076923,,,0.5578365384615385,0.4396634615384616,,,,0.13947115384615383,,,,0.1893028846153846,0.28692307692307695,,,0.10487980769230769,,0.43436298076923074,0.41588942307692306,0.49947115384615387,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.3087216345474604,,,,0.33061571477645985,,,0.9377818181818182,,0.7586504968037875,,,,,0.2702206201868669,0.2400323594674556,,,,0.2656719212278107,,,,0.4268287721893491,0.4171759430473373,,,0.8901675758136094,0.3600553578032544,0.13309298724112426,,,,,,,0.8098488350591716,,,,1.0,,0.2742202524038462,,,,,,,,,0.20410734097633138,,,,0.957334735576923,,,0.9219505824704142,,,0.349616193602071,,,0.3181453402366864,0.42670210798816566,,,,0.9725494637573965,,,,0.9784474389792899,0.9968192954881656,,,0.9998564626479289,,0.4210698271079882,0.3384792205991124,0.2954135077662722,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.981981981981982,,,,0.8906188605108054,,,0.993909090909091,,0.934304932735426,,,,,0.9588759424263192,0.9992067307692307,,,,0.8795673076923076,,,,0.9516346153846154,0.9995192307692308,,,0.9792788461538462,0.7348317307692307,0.9518990384615384,,,,,,,0.9264182692307692,,,,1.0,,0.9071394230769231,,,,,,,,,0.9994471153846154,,,,0.9953846153846154,,,0.991610576923077,,,0.9121634615384615,,,0.8586538461538461,0.9837259615384616,,,,0.998125,,,,0.9991826923076923,0.9989423076923077,,,1.0,,0.8213221153846154,0.8265384615384616,0.9879567307692307,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4722284847409972,,,,0.6015464275651244,,,0.4244938016528925,,0.36298096795744045,,,,,0.5007274457751067,0.42818925665680474,,,,0.49498913646449705,,,,0.5660259106878699,0.5139500508505918,,,0.5434670857988165,0.6095340236686391,0.48323883598372785,,,,,,,0.6405327755177515,,,,0.9598925203402366,,0.7013646449704143,,,,,,,,,0.34225614829881656,,,,0.25424787352071004,,,0.5185890116494083,,,0.5583544055103551,,,0.5563319387943788,0.468200004622781,,,,0.17763094027366866,,,,0.29830632858727807,0.37173250277366865,,,0.2053439349112426,,0.4849564302884615,0.3787890625,0.4504717548076923,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6274091909727545,,,,0.5213707296173784,,,0.4866528925619835,,0.6748462779375326,,,,,0.6092831664302918,0.8082800943047337,,,,0.6639663461538461,,,,0.4389017427884615,0.49040033284023665,,,0.7665983265532544,0.6047672429733728,0.6769646819526628,,,,,,,0.6606909901997042,,,,0.9708227394600593,,0.7504077292899409,,,,,,,,,0.784223372781065,,,,0.798155394785503,,,0.7030281527366864,,,0.5748588896079881,,,0.6044578633505917,0.5371172337278107,,,,0.855866771449704,,,,0.7782335197855029,0.8061393999630178,,,0.8891727533284024,,0.6435409347263313,0.6702447762573965,0.6494783191568048,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,0.6710275936869164,,,0.8228272727272727,,0.7295050283648485,,,,,0.7189325220641327,0.9587421412721894,,,,0.5,,,,0.5,0.42535572300295865,,,0.8178051035502958,0.6053947855029586,0.833745377218935,,,,,,,0.7197087647928995,,,,0.9325422984467456,,0.5,,,,,,,,,0.9599010724852072,,,,0.5,,,0.8552177329881657,,,0.6306878698224853,,,0.567887851331361,0.5,,,,0.9223520710059171,,,,0.36442977995562126,0.5,,,0.8981555103550296,,0.592299140162722,0.5,0.5201821375739645,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.996010024038052,,,,0.9414304792709616,,,0.9991776859504132,,0.9701180397755836,,,,,0.9786238520473477,1.0,,,,0.9284698594674556,,,,0.9619806305473373,0.999637573964497,,,0.9939171135355029,0.7687705713757396,0.9651696560650888,,,,,,,0.971631610576923,,,,0.9999743435650889,,0.940465976331361,,,,,,,,,1.0,,,,0.9989922337278107,,,0.9962828217455622,,,0.935509661612426,,,0.9222607710798816,0.9746562962278107,,,,0.9996639238165681,,,,0.999192400147929,0.999254114275148,,,1.0,,0.8682828679733727,0.9476153383875738,0.9914446190828402,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7089431774116459,,,,0.703032063331545,,,0.8575586776859504,,0.8500383187990017,,,,,0.9401967697367524,0.9441891642011835,,,,0.8761662120931952,,,,0.7190629622781065,0.9775240384615385,,,0.8090692030325444,0.6397161612426037,0.9043752311390534,,,,,,,0.769866401627219,,,,1.0,,0.7741684772559172,,,,,,,,,0.917953263683432,,,,0.9113089404585799,,,0.8881120562130178,,,0.6809320682322485,,,0.7323342732988166,0.6693793916420119,,,,0.9949556213017751,,,,0.8733376479289942,0.9674482248520709,,,0.9903758321005918,,0.8934587647928995,0.673843611316568,0.7534996764053256,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5917258599941283,,,,0.6631521609072066,,,0.720404132231405,,0.5627545742368079,,,,,0.3959700866405065,0.48619810928254437,,,,0.839581176035503,,,,0.49524905232988164,0.5336642474112425,,,0.809494036612426,0.6558270155325443,0.672907960428994,,,,,,,0.8439590652736686,,,,,,0.5588090560281065,,,,,,,,,0.6026001987795859,,,,0.6817800018491124,,,0.6613818648298816,,,0.6388090560281066,,,0.6714119129068047,0.6389861085428995,,,,0.9487437592455622,,,,0.5830115107248521,0.8571173492973373,,,0.7776314025517752,,0.5080793500369822,0.6675738489275148,0.6878784901997042,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,0.5,,,0.8400909090909091,,0.5,,,,,0.5,0.9816457100591716,,,,0.5,,,,0.5,0.5,,,0.5,0.5,0.5,,,,,,,0.5,,,,0.9990225129437869,,0.5,,,,,,,,,0.5,,,,0.5,,,0.5,,,0.5,,,0.5,0.5,,,,0.8494763544748521,,,,0.9822302607248521,0.9950508505917159,,,0.9999886741863905,,0.5,0.5,0.5,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.998370743115488,,,,0.985185135150783,,,1.0,,0.999890517717138,,,,,0.9993075524233082,1.0,,,,0.9883210059171597,,,,0.9956451090976332,0.9974898298816568,,,0.9999613997781066,0.8981455713757397,1.0,,,,,,,0.9959155417899409,,,,1.0,,0.9892853180473372,,,,,,,,,0.9999516919378697,,,,0.9997367326183432,,,1.0,,,0.9925547799556214,,,0.9909213202662722,0.9999907544378698,,,,0.9995192307692308,,,,0.9996209319526628,1.0,,,1.0,,0.9200871394230768,0.9969778568786983,0.9996727071005918,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9843346850353858,,,,0.9735275840374246,,,0.9982900826446282,,0.9319165432198069,,,,,0.9613561167690228,0.9975256564349113,,,,0.9367563100961537,,,,0.9307595229289941,0.9971925850591717,,,0.9883517474112425,0.7510867002588757,0.9682278568786984,,,,,,,0.9649415218195267,,,,1.0,,0.94684587647929,,,,,,,,,0.9908367233727811,,,,0.9785512204142012,,,0.9857587139423076,,,0.9470367973372782,,,0.8114450813609468,0.9630792344674556,,,,0.9977884615384616,,,,0.9982371024408284,0.9995141457100591,,,1.0,,0.8808308293269231,0.9679911704881657,0.9812141734467456,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4018182346510675,,,,0.653346829755945,,,0.5232723140495867,,0.4900072280650012,,,,,0.6099986329562767,0.7363132165310651,,,,0.6142225637943788,,,,0.5867151673446745,0.5455750739644971,,,0.6855833949704143,0.6229652829142012,0.6063467316937869,,,,,,,0.6776873382026627,,,,0.9758597217085798,,0.7155917159763314,,,,,,,,,0.7691883552144969,,,,0.5386465652736686,,,0.6729762620192308,,,0.672524500739645,,,0.5378775656434911,0.5876862980769231,,,,0.7439761695636096,,,,0.8981230353180474,0.7598544979659763,,,0.854366332285503,,0.6019857156065089,0.5258221616124261,0.4664203494822485,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8175122069015963,,,,0.517682693829343,,,0.9771008264462809,,0.6674296911482457,,,,,0.5708666540453925,0.7693431028106509,,,,0.6977359929733727,,,,0.7259897374260355,0.9294602903106508,,,0.6836344304733727,0.3833295580621302,0.5542446375739645,,,,,,,0.6774378235946745,,,,0.9957542067307692,,0.2964779031065089,,,,,,,,,0.8093359375,,,,0.8776548631656805,,,0.6362784301035503,,,0.5715396172337278,,,0.5079923261834319,0.8054756841715975,,,,0.8978002496301773,,,,0.8436818139792899,0.9694505824704143,,,0.9911101608727811,,0.6137516179733729,0.7356839404585799,0.8831180658284024,,
