,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.003036266169982193,,,,,0.018038440724534758,,0.0031476220659307505,,0.002460761963953881,,,,,,,,,,,,0.0030428152322634003,,,,,,,,,,,,0.0034407664922173234,0.002635175527133945,0.00221832568577242,,,,,0.002404890614784335,0.014345591162640354,,0.004559001837509435,,0.0035332178546684254,,,0.0027678451009313706,0.0025536274430164024,0.003107654732807625,,,,,,0.003458578761118776,,,,,,,,0.016566929708202994,,,,,,,,,,,0.002735514617589979,,,,0.002706024872686675,,,0.006094747586020409,,,0.0022082759001169888,0.004203727588500041,0.0030951429836887034,0.0027614162618640626,,,,,,,0.004245397262366455,,,,,,,,,,0.003396976414959753,,,,,,,,0.0034935648289663892,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.36736111111111114,,,,,,,0.013629647524943831,,1.0,,,,,,,,,,,,0.05690179197039212,,,,,,,,,,,,0.013270984856987668,0.81,0.2704184704184704,,,,,0.052719930364567416,0.2636774378663061,,0.11937761546070154,,0.1601788562314878,,,0.030777833153086704,1.0,0.0194903804009015,,,,,,0.6388888888888888,,,,,,,,0.6791666666666667,,,,,,,,,,,0.6683333333333333,,,,0.08014255610636413,,,,,,0.40349206349206346,0.08571467361789942,1.0,0.8041666666666667,,,,,,,1.0,,,,,,,,,,0.11220238095238094,,,,,,,,0.4777777777777778,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9980340241312159,,,,,0.7901204756720733,,0.45488467493380275,,1.0,,,,,,,,,,,,0.3493496812766969,,,,,,,,,,,,0.4286041738544635,0.36422324534316053,0.994786836054965,,,,,0.8177109378352649,0.88181739020639,,0.339392633868983,,0.9129766354407953,,,0.36012385663565427,1.0,0.9074323671393966,,,,,,0.9960047425852194,,,,,,,,0.9836331433235881,,,,,,,,,,,0.9882966028462674,,,,0.3416189511984226,,,0.9001771825933407,,,0.9984746968013986,0.8832433937448161,1.0,1.0,,,,,,,0.9994275472710948,,,,,,,,,,0.35199346307128065,,,,,,,,0.9906452567986541,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.71,,,,,0.12896839367091084,,0.008616400106371325,,1.0,,,,,,,,,,,,0.9028571428571428,,,,,,,,,,,,0.05184510403260404,0.008962171342493497,0.71,,,,,0.11819885593858195,0.0785910564942823,,0.11843233984241179,,0.04501593610515911,,,0.05784232524885882,1.0,0.12463999415218927,,,,,,0.525952380952381,,,,,,,,0.16670401493930906,,,,,,,,,,,0.3161471861471861,,,,0.052059155533731805,,,0.28350427350427354,,,0.4859523809523809,0.047889725599463015,1.0,1.0,,,,,,,0.8766666666666667,,,,,,,,,,0.08388982995879549,,,,,,,,0.1918081918081918,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.002329476101482781,,,,,,,0.002160453039302345,,0.002076793743412931,,,,,,,,,,,,0.002866251133793136,,,,,,,,,,,,0.0017435976316624558,0.0022135733580322635,0.003396102786002511,,,,,0.003669183549283132,0.09302046792433967,,0.004175142964521575,,0.0038767706567790954,,,0.001641098013740083,1.0,0.0027623024240950684,,,,,,0.002046208777983614,,,,,,,,0.0018896979404048142,,,,,,,,,,,0.0026710424050018318,,,,0.0022161797078083176,,,,,,0.002400414232613386,0.0021225778755200003,0.00212854536836481,0.0019444354486456027,,,,,,,0.003530332540869897,,,,,,,,,,0.003122853520810624,,,,,,,,0.5138888888888888,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.8367741795415304,,0.7832349014723096,,,0.4537764202979403,,0.5692025656848753,,1.0,0.4908108549053579,0.5339531756873939,0.6457016766502781,,,,,,,,,0.8036284054775387,,,,0.6406254289308659,,,,,,,,0.45271048104850475,0.4707125128214502,0.5,,,0.5784288303342011,,0.7728456627432662,0.7377710953592338,,0.8461416397285914,,0.7874559419916907,,,0.7337967108407958,1.0,0.6730951625125224,,,,,,0.6994008527983155,,,,,,,,0.9527889038420183,,0.5,,,,,,,,,0.5134854619478795,,,,0.5161972714555482,,,0.8507092680906083,,0.7106831749484279,0.7610227991044407,0.5,0.5062280383681729,0.5,,,,0.5504656973105179,,,0.9935141864792668,,,,,,,,,,0.5,,,,,,,,0.4398527538040382,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9985404217840339,,,,,0.9978160183473822,,0.9113301184273782,,1.0,,,,,,,,,,,,0.9956907847933509,,,,,,,,,,,,0.983050174115218,0.9984485181310572,0.9999999999999999,,,,,0.9956924447602259,0.9935819227412304,,0.9930343751957023,,1.0,,,0.9939513237875914,1.0,0.9785550436106556,,,,,,1.0,,,,,,,,0.9971527631720655,,,,,,,,,,,1.0,,,,0.9999999999999999,,,0.9998124775313104,,,0.9999034414910091,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,0.9969301897012977,,,,,,,,1.0,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.47619047619047616,,,,,,,0.0028447869487908182,,1.0,,,,,,,,,,,,0.10211315619885405,,,,,,,,,,,,0.038832098263019484,0.0014645001158149517,0.14598694316436253,,,,,0.012377076471516887,0.25571688167917905,,0.0933374388091707,,0.04230940920609405,,,0.001311247622905374,1.0,0.016841541131291826,,,,,,0.8055555555555556,,,,,,,,0.6791666666666667,,,,,,,,,,,0.3293939393939394,,,,0.030029048387115544,,,,,,0.36138528138528137,0.034205887729726624,1.0,0.8875,,,,,,,1.0,,,,,,,,,,0.2883003300330033,,,,,,,,0.4777777777777778,
