,40_vowels_local_3,40_vowels_local_2,40_vowels_local_1,47_yeast_local_1,47_yeast_local_3,47_yeast_local_2,20_letter_local_2,20_letter_local_3,20_letter_local_1,12_fault_local_3,12_fault_local_1,12_fault_local_2,7_Cardiotocography_local_1,7_Cardiotocography_local_2,7_Cardiotocography_local_3,26_optdigits_local_3,33_skin_local_1,32_shuttle_local_2,31_satimage-2_local_1,32_shuttle_local_3,2_annthyroid_local_1,32_shuttle_local_1,31_satimage-2_local_2,30_satellite_local_3,31_satimage-2_local_3,30_satellite_local_2,30_satellite_local_1,28_pendigits_local_3,33_skin_local_3,35_SpamBase_local_3,38_thyroid_local_1,36_speech_local_1,35_SpamBase_local_2,35_SpamBase_local_1,28_pendigits_local_2,38_thyroid_local_2,38_thyroid_local_3,41_Waveform_local_1,36_speech_local_2,44_Wilt_local_1,36_speech_local_3,44_Wilt_local_2,44_Wilt_local_3,41_Waveform_local_2,33_skin_local_2,28_pendigits_local_1,26_optdigits_local_1,27_PageBlocks_local_2,11_donors_local_1,19_landsat_local_2,19_landsat_local_1,8_celeba_local_3,3_backdoor_local_1,8_celeba_local_1,8_celeba_local_2,5_campaign_local_3,5_campaign_local_2,5_campaign_local_1,1_ALOI_local_3,1_ALOI_local_1,1_ALOI_local_2,2_annthyroid_local_3,2_annthyroid_local_2,11_donors_local_2,27_PageBlocks_local_3,19_landsat_local_3,23_mammography_local_1,27_PageBlocks_local_1,26_optdigits_local_2,41_Waveform_local_3,22_magic.gamma_local_1,25_musk_local_2,25_musk_local_1,25_musk_local_3,24_mnist_local_3,24_mnist_local_1,24_mnist_local_2,3_backdoor_local_3,23_mammography_local_2,23_mammography_local_3,22_magic.gamma_local_3,11_donors_local_3,22_magic.gamma_local_2,3_backdoor_local_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.5718717575073242,,,,1.5269174575805664,,,1.6849627494812012,,2.1733510494232178,,,,,2.4246811866760254,3.765092372894287,,,,3.684393882751465,,,,3.698427200317383,3.6720738410949707,,,3.612328290939331,3.723350763320923,3.6774072647094727,,,,,,,3.728743076324463,,,,3.7758893966674805,,3.714991331100464,,,,,,,,,3.684885263442993,,,,3.6914498805999756,,,3.72495174407959,,,3.8222098350524902,,,3.7902393341064453,3.754181385040283,,,,3.7837533950805664,,,,3.7861499786376953,3.8074660301208496,,,3.7232728004455566,,3.8158071041107178,3.795079231262207,3.7454400062561035,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",2.603369235992432,,,,2.5738685131073,,,2.9411916732788086,,3.78495192527771,,,,,4.231817722320557,6.443915843963623,,,,6.2283079624176025,,,,6.3727734088897705,6.374043941497803,,,6.286087274551392,6.3276567459106445,6.472695350646973,,,,,,,6.262513637542725,,,,6.531017303466797,,6.268014907836914,,,,,,,,,6.389097690582275,,,,6.384608745574951,,,6.36628532409668,,,6.471509695053101,,,6.266670227050781,6.4925172328948975,,,,6.513884782791138,,,,6.572152376174927,6.524462461471558,,,6.4346678256988525,,6.469967365264893,6.443705797195435,6.336989879608154,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9891417026519777,,,,0.9773678779602051,,,1.0862371921539307,,1.4157261848449707,,,,,1.5485868453979492,2.3433918952941895,,,,2.4584243297576904,,,,2.350893974304199,2.354954957962036,,,2.327390432357788,2.328544855117798,2.4236483573913574,,,,,,,2.340836763381958,,,,2.6599135398864746,,2.3318123817443848,,,,,,,,,2.411299228668213,,,,2.4049980640411377,,,2.3383333683013916,,,2.3478150367736816,,,2.3456156253814697,2.338413715362549,,,,2.3142924308776855,,,,2.473726272583008,2.440437078475952,,,2.4905617237091064,,2.32100772857666,2.3061959743499756,2.324371576309204,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",3.0543017387390137,,,,2.919523239135742,,,3.4097676277160645,,4.404056072235107,,,,,4.924613952636719,7.394718170166016,,,,7.016490459442139,,,,7.3939080238342285,7.373669624328613,,,7.280915021896362,7.220839262008667,7.490137100219727,,,,,,,7.147041320800781,,,,7.4495768547058105,,7.1189634799957275,,,,,,,,,7.366912364959717,,,,7.373061895370483,,,7.502718925476074,,,7.510996580123901,,,7.404533863067627,7.499370336532593,,,,7.355618953704834,,,,7.368812084197998,7.568042516708374,,,7.520321607589722,,7.470381021499634,7.419074058532715,7.426975965499878,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",2.783924102783203,,,,2.545536518096924,,,2.933995246887207,,3.8396224975585938,,,,,4.2874436378479,6.399471998214722,,,,6.2084410190582275,,,,6.426420211791992,6.39112401008606,,,6.334122896194458,6.485552072525024,6.599247217178345,,,,,,,6.2755446434021,,,,6.584973573684692,,6.225078344345093,,,,,,,,,6.420178174972534,,,,6.462709665298462,,,6.5106987953186035,,,6.32327938079834,,,6.441001653671265,6.593046188354492,,,,6.565253973007202,,,,6.5823962688446045,6.667304277420044,,,6.597769021987915,,6.553661108016968,6.458515405654907,6.388976335525513,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.396832227706909,,,,2.202624797821045,,,2.5531933307647705,,3.302424669265747,,,,,3.7025439739227295,5.5579540729522705,,,,5.1310436725616455,,,,5.487196683883667,5.551913022994995,,,5.419739246368408,5.496314764022827,5.510055780410767,,,,,,,5.38573694229126,,,,5.688455820083618,,5.380246877670288,,,,,,,,,5.437408208847046,,,,5.547094345092773,,,5.606439113616943,,,5.593704700469971,,,5.562638521194458,5.590386867523193,,,,5.606311321258545,,,,5.607161998748779,5.745797872543335,,,5.6998937129974365,,5.636035442352295,5.41021728515625,5.563788175582886,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.1775479316711426,,,,2.085850477218628,,,2.265925884246826,,2.7348861694335938,,,,,3.042410373687744,4.475437879562378,,,,4.106974840164185,,,,4.423103094100952,4.441883087158203,,,4.451317071914673,4.532691478729248,4.402969837188721,,,,,,,4.4892847537994385,,,,4.508391380310059,,4.503480672836304,,,,,,,,,3.9984326362609863,,,,4.474198341369629,,,4.636163949966431,,,4.658674716949463,,,4.439250707626343,4.619190692901611,,,,4.493859052658081,,,,4.494750022888184,4.667976140975952,,,4.597073554992676,,4.60419225692749,4.507587432861328,4.575925350189209,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.6321463584899902,,,,1.6137604713439941,,,1.710986614227295,,2.2230420112609863,,,,,2.476457357406616,3.737515449523926,,,,3.39760422706604,,,,3.7593090534210205,3.761472225189209,,,3.776121139526367,3.791774034500122,3.71665620803833,,,,,,,3.7724897861480713,,,,3.7838544845581055,,3.7644119262695312,,,,,,,,,3.4963436126708984,,,,3.767957925796509,,,3.798469305038452,,,3.887019395828247,,,3.7446951866149902,3.803112745285034,,,,3.7119812965393066,,,,3.759204387664795,3.9589312076568604,,,3.756035327911377,,3.8377134799957275,3.7153120040893555,3.7444217205047607,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",3.028562545776367,,,,2.8007845878601074,,,3.265986204147339,,4.377190113067627,,,,,4.734167575836182,7.214448690414429,,,,6.950444221496582,,,,7.168152332305908,7.1008477210998535,,,7.0781731605529785,7.029816627502441,7.1637537479400635,,,,,,,7.014388799667358,,,,7.310673475265503,,7.015477895736694,,,,,,,,,7.134414911270142,,,,7.110930919647217,,,7.118940591812134,,,7.147926092147827,,,7.243859529495239,7.484313488006592,,,,7.478592872619629,,,,7.173670291900635,7.5384557247161865,,,7.200343370437622,,7.4095330238342285,7.1993420124053955,7.189609527587891,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",5.890138149261475,,,,5.742914915084839,,,6.6541337966918945,,8.451973676681519,,,,,9.25633454322815,14.451688289642334,,,,13.84074854850769,,,,14.044840335845947,14.080552101135254,,,13.943946123123169,14.215837717056274,14.114265441894531,,,,,,,14.128008842468262,,,,,,13.902806997299194,,,,,,,,,14.034070491790771,,,,14.078945875167847,,,15.032475471496582,,,14.458881139755249,,,14.121131658554077,14.986783981323242,,,,14.280070066452026,,,,15.191365957260132,15.044921636581421,,,16.30673384666443,,14.422004461288452,14.334672451019287,14.399706602096558,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.2872741222381592,,,,1.2804722785949707,,,1.4377436637878418,,1.8662424087524414,,,,,2.089184045791626,3.161003828048706,,,,3.142289400100708,,,,3.168175220489502,3.0761098861694336,,,3.1223413944244385,3.13843035697937,3.132335901260376,,,,,,,3.1364545822143555,,,,3.25162935256958,,3.1420910358428955,,,,,,,,,3.1335883140563965,,,,3.1496033668518066,,,3.1366899013519287,,,3.1561596393585205,,,3.108694076538086,3.124823808670044,,,,3.128709077835083,,,,3.185134172439575,3.1976871490478516,,,3.2120018005371094,,3.1576788425445557,3.1240029335021973,3.1049492359161377,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",2.5555098056793213,,,,2.461045026779175,,,2.8173563480377197,,3.5967533588409424,,,,,4.111007452011108,6.07349705696106,,,,6.018789291381836,,,,6.0200231075286865,6.019420385360718,,,6.005223989486694,6.04850959777832,6.196334600448608,,,,,,,6.049497842788696,,,,6.1069207191467285,,6.051600456237793,,,,,,,,,6.012652397155762,,,,6.024732828140259,,,6.06817626953125,,,6.277576446533203,,,6.040131092071533,6.1920225620269775,,,,6.29432487487793,,,,6.0608391761779785,6.139201879501343,,,6.25243878364563,,6.249600887298584,6.190603256225586,6.205268383026123,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.96082615852356,,,,2.7835490703582764,,,3.294769763946533,,4.144505977630615,,,,,4.816694974899292,6.981159210205078,,,,6.886116981506348,,,,6.93590521812439,6.912588596343994,,,6.926971673965454,6.918082237243652,6.940328359603882,,,,,,,6.91547703742981,,,,7.125671863555908,,6.937673807144165,,,,,,,,,6.997897386550903,,,,6.93933892250061,,,7.30991005897522,,,6.975315093994141,,,6.851171255111694,6.907946348190308,,,,7.3632402420043945,,,,7.192611455917358,7.159808158874512,,,7.442951440811157,,7.294390439987183,7.161710500717163,7.152669191360474,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.2693758010864258,,,,1.2534747123718262,,,1.4114341735839844,,1.820214033126831,,,,,2.0359249114990234,3.089700937271118,,,,3.1051225662231445,,,,3.067003011703491,2.785330295562744,,,3.037842035293579,3.070967674255371,3.0800344944000244,,,,,,,3.0939061641693115,,,,3.113980770111084,,3.086383819580078,,,,,,,,,3.104588747024536,,,,3.0528955459594727,,,3.0617847442626953,,,3.096102714538574,,,3.0524230003356934,3.0594706535339355,,,,3.05950665473938,,,,3.1436126232147217,3.1149022579193115,,,3.133695363998413,,3.0889892578125,3.041062116622925,3.0363521575927734,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",3.5117077827453613,,,,3.4608335494995117,,,3.930001735687256,,4.924105882644653,,,,,5.425995826721191,8.015008926391602,,,,7.897196531295776,,,,8.009504318237305,7.942491292953491,,,8.000098466873169,7.8978965282440186,8.01476240158081,,,,,,,7.905588388442993,,,,7.90765118598938,,7.913458824157715,,,,,,,,,8.004291296005249,,,,8.018738031387329,,,7.967077970504761,,,7.960168838500977,,,7.835209131240845,7.976959466934204,,,,7.960006237030029,,,,7.844864368438721,7.971529722213745,,,7.914279460906982,,7.948355436325073,7.828078746795654,7.853755950927734,,
