,23_mammography_global_2,3_backdoor_global_2,33_skin_global_2,12_fault_global_1,19_landsat_global_2,26_optdigits_global_1,11_donors_global_1,41_Waveform_global_2,32_shuttle_global_3,1_ALOI_global_3,25_musk_global_1,30_satellite_global_3,38_thyroid_global_3,12_fault_global_2,44_Wilt_global_3,35_SpamBase_global_3,3_backdoor_global_3,19_landsat_global_1,8_celeba_global_3,36_speech_global_2,38_thyroid_global_2,1_ALOI_global_1,9_census_global_2,7_Cardiotocography_global_1,2_annthyroid_global_2,47_yeast_global_1,25_musk_global_3,12_fault_global_3,22_magic.gamma_global_2,24_mnist_global_1,25_musk_global_2,22_magic.gamma_global_3,22_magic.gamma_global_1,2_annthyroid_global_1,5_campaign_global_1,35_SpamBase_global_2,1_ALOI_global_2,30_satellite_global_1,41_Waveform_global_1,31_satimage-2_global_2,5_campaign_global_3,24_mnist_global_2,23_mammography_global_1,40_vowels_global_3,36_speech_global_1,9_census_global_1,19_landsat_global_3,28_pendigits_global_2,31_satimage-2_global_3,31_satimage-2_global_1,47_yeast_global_3,24_mnist_global_3,32_shuttle_global_1,9_census_global_3,8_celeba_global_1,44_Wilt_global_1,38_thyroid_global_1,8_celeba_global_2,7_Cardiotocography_global_3,20_letter_global_3,28_pendigits_global_1,28_pendigits_global_3,47_yeast_global_2,11_donors_global_3,41_Waveform_global_3,5_campaign_global_2,3_backdoor_global_1,11_donors_global_2,20_letter_global_1,23_mammography_global_3,33_skin_global_1,30_satellite_global_2,7_Cardiotocography_global_2,32_shuttle_global_2,2_annthyroid_global_3,27_PageBlocks_global_1,26_optdigits_global_2,26_optdigits_global_3,27_PageBlocks_global_2,44_Wilt_global_2,27_PageBlocks_global_3,35_SpamBase_global_1,40_vowels_global_1,20_letter_global_2,40_vowels_global_2,33_skin_global_3,36_speech_global_3
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.07007159904534607,0.24009546539379478,,0.3718377088305489,0.19150357995226724,,0.9710739856801909,0.14004773269689735,0.009737470167064454,,0.11665871121718378,,,,,,,,0.021193317422434375,0.07390983000739099,,,,0.4137470167064439,,,,,,,,,0.08295942720763726,,,0.024457593688362932,,,0.3892124105011934,,0.2536515513126492,,0.2272991287512101,0.8810501193317423,,0.01937947494033414,,,,,0.7150610583446404,0.13775784753363232,,0.3019570405727924,,0.43914081145584727,0.0177565632458234,,,,,0.1020525059665871,,,,,0.3612410501193317,,,0.021193317422434375,,,0.7415751789976134,,,,,0.3037708830548926,0.032171837708830545
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.9961149961149961,,,1.0,0.9994551398474392,,0.9976593446164926,1.0,,,,,,,,,,,,0.9992378048780488,,,,0.9868675164156044,,,,,,,,,1.0,,,0.9064242755604155,,,1.0,,,,,,,,,,,,1.0,1.0,,,,0.9992404101785035,1.0,,,,,0.9989130434782609,,,,,0.9977097838035911,,,,,,0.9984233346472211,,,,,0.943205574912892,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.9849435808636314,0.9996324924100455,,0.9980713256361037,0.9866913494454919,,0.9957537266249338,0.9996470742363054,1.0,,1.0,,,,,,,,1.0,0.9866066429259334,,,,0.9741639658010607,,,,,,,,,1.0,,,0.9959667222980833,,,1.0,,1.0,,0.9872372407549885,1.0,,1.0,,,,,0.9941238362277671,1.0,,0.9993103251861176,,0.9966311424519113,0.9992636177738792,,,,,0.9959435182073467,,,,,0.9958077249503022,,,1.0,,,0.9877059255757258,,,,,0.7549054744504761,1.0
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.9777565632458234,0.9991408114558473,,0.9980906921241051,0.9871121718377089,,0.9955131264916468,0.9989498806682577,1.0,,1.0,,,,,,,,1.0,0.987139689578714,,,,0.9625775656324582,,,,,,,,,1.0,,,0.9952662721893492,,,1.0,,1.0,,0.9173281703775411,1.0,,1.0,,,,,0.9900949796472185,0.9991031390134529,,0.9991408114558473,,0.9953221957040573,0.9989498806682577,,,,,0.9956085918854415,,,,,0.9960859188544152,,,1.0,,,0.9832935560859188,,,,,0.9209546539379474,1.0
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.9953379953379954,,,1.0,0.9996367598982928,,0.9981094706517825,0.9995917256396298,,,,,,,,,,,,0.9952362804878049,,,,0.9829084588644263,,,,,,,,,0.999484004127967,,,0.6384089666484418,,,0.7176755447941889,,,,,,,,,,,,0.9974522292993631,1.0,,,,0.9994303076338777,1.0,,,,,0.9989130434782609,,,,,0.9959692194943203,,,,,,0.9936933385888845,,,,,0.6714982578397214,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.9779313173199059,0.5,,0.4382445987434567,0.2454344643742061,,0.5614438286407573,0.1921002956237433,0.7047052591406976,,1.0,,,,,,,,0.42478329469529114,0.20773879075214863,,,,0.49952267303102627,,,,,,,,,0.5,,,0.9806014612000046,,,0.5820201525395732,,1.0,,0.850332071645383,0.6039754843046006,,1.0,,,,,0.9895428494630584,0.9982062780269059,,0.9991392165686,,0.5,0.9987641902244804,,,,,0.9964914758972665,,,,,0.5006338537602314,,,1.0,,,0.2430747147715039,,,,,0.7619339147077084,1.0
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.9988414283354504,1.0,,1.0,0.997234237672376,,0.9967847073097099,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,0.9999004334675697,,,,,,,,,1.0,,,0.9988873716684368,,,1.0,,1.0,,0.9992071889036435,1.0,,1.0,,,,,1.0,0.9996533209998191,,0.999423106498596,,0.9972289973285638,0.9994244735448078,,,,,0.9962025734644938,,,,,0.9976473134693924,,,1.0,,,0.9974695974618508,,,,,0.9937099925382061,1.0
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.9961149961149961,,,1.0,0.9996367598982928,,0.9983795462729566,0.9998639085465433,,,,,,,,,,,,0.9980945121951219,,,,0.9969100038624952,,,,,,,,,1.0,,,0.9105522143247677,,,1.0,,,,,,,,,,,,1.0,1.0,,,,0.9988606152677554,1.0,,,,,0.9989130434782609,,,,,0.9940454378893369,,,,,,0.9982262514781237,,,,,0.9334494773519164,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.9904896873451393,1.0,,0.9974500031328142,0.9878699711211487,,0.9901126104317017,0.9982932428044953,1.0,,0.9999769880554337,,,,,,,,1.0,0.9971359258039265,,,,0.9435603579382665,,,,,,,,,1.0,,,0.9876336807379137,,,0.9993793610198165,,1.0,,0.9203534100716997,1.0,,1.0,,,,,0.9895861140823575,0.9990210943312755,,0.9990453460620525,,0.9984798446124138,0.9984618451706245,,,,,0.9942356218066655,,,,,0.9958835960150603,,,1.0,,,0.9828966570024094,,,,,0.8739182392444792,1.0
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.976899880953059,0.06027397884495988,,0.8989082996793137,0.9822632589242485,,0.995369130957331,0.8207338759747325,0.44899151861746056,,0.9972016564043267,,,,,,,,0.9939570861409994,0.5750116491287871,,,,0.9743576306810738,,,,,,,,,0.9796344290588457,,,0.9839408050605137,,,0.9564280221689327,,0.9986351182779775,,0.8829891414867925,0.9725648634947398,,,,,,,0.5041702030123221,0.9605509863459953,,0.9995051292713074,,0.01548316539550355,0.9930674808186328,,,,,0.9966090418714862,,,,,0.9892513713182313,,,0.8594035121695593,,,0.9741086004294804,,,,,0.8088012713529769,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.9764045545422959,0.9928366778498642,,0.8824171655436003,0.9967473413799193,,0.9947222902580869,0.9427221307693623,0.9921365223483576,,0.9952085030274377,,,,,,,,0.9913329270168204,0.8947863798331593,,,,0.9418918780366938,,,,,,,,,0.9345018540564248,,,0.9925160183466966,,,0.9183955434293494,,1.0,,0.8600566588166498,0.9951002785356656,,0.037335626933088784,,,,,0.9602292288403793,0.9612073438034145,,0.9971121148774501,,0.9924675753726625,0.9951185058184905,,,,,0.9914573282220993,,,,,0.9928569557020066,,,0.9903810071712966,,,0.9774072829386937,,,,,0.8848313691537415,0.9950408120254499
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,0.9788066825775656,0.9995226730310263,,0.9985680190930788,0.9867303102625299,,0.9897852028639618,0.9964677804295943,1.0,,1.0,,,,,,,,1.0,0.9645232815964523,,,,0.9594272076372314,,,,,,,,,1.0,,,0.9520710059171598,,,0.998090692124105,,0.9999045346062052,,0.8739593417231364,1.0,,1.0,,,,,0.9898236092265943,0.9980269058295964,,0.9986634844868735,,0.9952267303102625,0.9985680190930788,,,,,0.995417661097852,,,,,0.9969451073985681,,,1.0,,,0.9821479713603819,,,,,0.7894988066825777,1.0
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.9698329355608591,0.7995226730310263,,0.667398568019093,0.6042004773269689,,0.013365155131264884,0.5593794749403341,0.6202863961813843,,0.5226730310262531,,,,,,,,0.21665871121718377,0.6378418329637843,,,,0.4637231503579953,,,,,,,,,0.9829116945107399,,,0.1469428007889547,,,0.9181861575178998,,0.07207637231503582,,0.7941916747337852,0.9533174224343675,,,,,,,0.8776119402985074,0.5031390134529148,,0.5,,0.6104057279236277,0.7950835322195704,,,,,0.5,,,,,0.5047732696897375,,,0.4130310262529833,,,0.966778042959427,,,,,0.5246778042959428,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,0.9790634594243597,0.9997101862030862,,0.9968136431211944,0.9856512551193032,,0.9943871360951464,0.9980906921241051,1.0,,1.0,,,,,,,,1.0,0.9857413571112128,,,,0.9454086044166984,,,,,,,,,1.0,,,0.9964569012133874,,,0.9995226730310263,,1.0,,0.8774441494570744,1.0,,1.0,,,,,0.989145183175034,0.9977727281867723,,0.9992146319512876,,0.9933634463235,0.9990453460620525,,,,,0.9954677861256201,,,,,0.9942260524831825,,,1.0,,,0.9840249258092628,,,,,0.7525327379087611,1.0
