,40_vowels_local_3,40_vowels_local_2,40_vowels_local_1,47_yeast_local_1,47_yeast_local_3,47_yeast_local_2,20_letter_local_2,20_letter_local_3,20_letter_local_1,12_fault_local_3,12_fault_local_1,12_fault_local_2,7_Cardiotocography_local_1,7_Cardiotocography_local_2,7_Cardiotocography_local_3,26_optdigits_local_3,33_skin_local_1,32_shuttle_local_2,31_satimage-2_local_1,32_shuttle_local_3,2_annthyroid_local_1,32_shuttle_local_1,31_satimage-2_local_2,30_satellite_local_3,31_satimage-2_local_3,30_satellite_local_2,30_satellite_local_1,28_pendigits_local_3,33_skin_local_3,35_SpamBase_local_3,38_thyroid_local_1,36_speech_local_1,35_SpamBase_local_2,35_SpamBase_local_1,28_pendigits_local_2,38_thyroid_local_2,38_thyroid_local_3,41_Waveform_local_1,36_speech_local_2,44_Wilt_local_1,36_speech_local_3,44_Wilt_local_2,44_Wilt_local_3,41_Waveform_local_2,33_skin_local_2,28_pendigits_local_1,26_optdigits_local_1,27_PageBlocks_local_2,11_donors_local_1,19_landsat_local_2,19_landsat_local_1,8_celeba_local_3,3_backdoor_local_1,8_celeba_local_1,8_celeba_local_2,5_campaign_local_3,5_campaign_local_2,5_campaign_local_1,1_ALOI_local_3,1_ALOI_local_1,1_ALOI_local_2,2_annthyroid_local_3,2_annthyroid_local_2,11_donors_local_2,27_PageBlocks_local_3,19_landsat_local_3,23_mammography_local_1,27_PageBlocks_local_1,26_optdigits_local_2,41_Waveform_local_3,22_magic.gamma_local_1,25_musk_local_2,25_musk_local_1,25_musk_local_3,24_mnist_local_3,24_mnist_local_1,24_mnist_local_2,3_backdoor_local_3,23_mammography_local_2,23_mammography_local_3,22_magic.gamma_local_3,11_donors_local_3,22_magic.gamma_local_2,3_backdoor_local_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6610903485132218,,,,0.6841127195617813,,,0.6294700013738084,,0.48693237010273593,,,,,0.6658650647406799,0.9017393024460075,,,,0.7854452145950981,,,,0.47314108670058064,0.7106365867729842,,,0.8357173418673529,0.5548732749884571,0.82847198741264,,,,,,,0.7545145682451488,,,,0.9997741796256758,,0.8180553864174973,,,,,,,,,0.9567819561799561,,,,0.8271832018529085,,,0.7628397591632812,,,0.8026893287778152,,,0.5195174007219084,0.7422029660985916,,,,0.895977248877851,,,,0.9025648983605031,0.9457876994039534,,,0.9643674058646534,,0.5520392411003132,0.7384069013260575,0.7297067375130286,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.0118416021973011,,,,0.029640753704881884,,,0.055513959140050674,,0.05697988737111798,,,,,0.06636968068945882,0.0031546979675499253,,,,0.007170955496875475,,,,0.00822656172442823,0.12274154249869416,,,0.011860181413067513,0.011395893701045521,0.013388880078263426,,,,,,,0.11650561986643085,,,,0.0026471008567001543,,0.007235259339349404,,,,,,,,,0.007735190797221963,,,,0.00363315837858861,,,0.003264604112567891,,,0.13235140483922836,,,0.01209272113301057,0.00852609437176574,,,,0.002725137395077938,,,,0.003244755272295606,0.02869923427554564,,,0.002885717736542003,,0.006028863736978172,0.00583037935381908,0.07047222736844776,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.3716265900369926,,,,0.7961338622296579,,,0.9744868767377771,,0.9067001194041158,,,,,0.9306389359676325,0.9976372417014421,,,,0.8526420715388543,,,,0.4242934909769005,0.9596416905155287,,,0.9729619815034343,0.44245697422966085,0.9389351849138315,,,,,,,0.8153984822646801,,,,1.0,,0.8332813966696199,,,,,,,,,0.9925708844919519,,,,0.9899267836384464,,,0.9536092367607447,,,0.9082585514190549,,,0.3729839166483422,0.8880205864757562,,,,0.998090473145461,,,,0.9986523332571182,0.9983783966000273,,,0.9999185761110818,,0.40669391522552195,0.8051522685104059,0.36729194590677566,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4858855033855034,,,,0.09755562307397105,,,0.6042932067932069,,0.10062185193994483,,,,,0.20908271548279178,0.8404365079365078,,,,0.09713659519058922,,,,0.1001557057961243,0.836024531024531,,,0.16746607695829957,0.015543883265970376,0.11963674472325644,,,,,,,0.1585697721832361,,,,1.0,,0.1279481740081896,,,,,,,,,0.5377084027084027,,,,0.3632342403898131,,,0.2649390727453051,,,0.16575329369415334,,,0.050236196890921764,0.45043417651776785,,,,0.6960245310245311,,,,0.6793578643578644,0.8322546897546896,,,1.0,,0.06826858947835397,0.04080183436422305,0.2493023584602532,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4229008634680986,,,,0.6088994380787256,,,0.4280543110893737,,0.471351914774683,,,,,0.4741401076253065,0.3946637820694161,,,,0.6410989299972306,,,,0.49885568004041275,0.6643046289022262,,,0.5705910408692765,0.42742748111519685,0.7319545224819015,,,,,,,0.6984348943546816,,,,0.9265120252170616,,0.7921849376641943,,,,,,,,,0.5458564276352805,,,,0.33793184179864105,,,0.5398344821887154,,,0.8010100335656705,,,0.6298269781518979,0.5983074234808731,,,,0.8936531627219535,,,,0.4010368828769455,0.4923020552359733,,,0.34880031215731555,,0.5357244047261333,0.42899464449777613,0.38881655791264275,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5769532145960694,,,,0.6540825548669471,,,0.7819532213748583,,0.6942498746703542,,,,,0.6138198368695473,0.8811327704955725,,,,0.7703221496712186,,,,0.4628184171660865,0.6739031484475504,,,0.8517023721555994,0.5387752254789644,0.8342594021651015,,,,,,,0.7356205869635267,,,,0.9524667155251827,,0.7922453494925995,,,,,,,,,0.9459884051438769,,,,0.9179772776980011,,,0.7519793504303314,,,0.8021222004874339,,,0.6536402054915684,0.5381678881778346,,,,0.9338850439555211,,,,0.8297845247976504,0.8614930027193494,,,0.9231245639074901,,0.5681690113027396,0.6743967059218712,0.7713403437965958,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.545364328460375,,,,0.7403005910876845,,,0.8293124098472248,,0.8857251373056942,,,,,0.907013504950589,0.5190437215218713,,,,0.7587268464121475,,,,0.5004789272030651,0.6987459157363564,,,0.9608542318203029,0.6210573584650179,0.9451632564369374,,,,,,,0.7820300042615935,,,,0.5872360690210962,,0.5,,,,,,,,,0.9962801398393526,,,,0.5,,,0.9021680349947057,,,0.8382278644143059,,,0.6465568525272928,0.5,,,,0.9713332263151934,,,,0.48327711072466356,0.9973563563410257,,,1.0,,0.6172365827128667,0.5,0.5841536586962679,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.99970235584387,,,,0.9474435595218631,,,0.9973697890728995,,0.9884664910862373,,,,,0.991969969544267,1.0,,,,0.945594249862195,,,,0.9646678743123467,0.9996028154937527,,,0.9967255658068925,0.7279364933112391,0.9784932175577056,,,,,,,0.9895288078937251,,,,1.0,,0.9538367802253642,,,,,,,,,0.9954962833769754,,,,0.9955034240747699,,,0.9981856934816351,,,0.969479806314512,,,0.9842999209911499,0.9923511349131774,,,,1.0,,,,0.9997058558376956,1.0,,,1.0,,0.9530738008209103,0.9362219578375195,0.9900588676506,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.841643508651288,,,,0.7419582015026349,,,0.9260790509053612,,0.8544696491692952,,,,,0.9492177973571512,0.9801365880237456,,,,0.79494884220954,,,,0.633667105115377,0.6981763862030756,,,0.865816899328423,0.6623202555234182,0.9500911945854398,,,,,,,0.8265381462788436,,,,1.0,,0.8343800645040066,,,,,,,,,0.9829069540621789,,,,0.9917309695330576,,,0.9081852750812694,,,0.8877931082030313,,,0.9033864599375236,0.7295634788538159,,,,0.9381115910603206,,,,0.972087775367038,0.9976936283713145,,,0.9997131579606728,,0.7893776081202055,0.7493915412387335,0.8558132989857532,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5514585864681765,,,,0.6949073922853986,,,0.8558082937551386,,0.8133995724062819,,,,,0.6300981517724961,0.8431519589673366,,,,0.885824739180505,,,,0.5750468167949973,0.6589683461750674,,,0.7255328779049395,0.5739503241066696,0.5832860215348479,,,,,,,0.9064185853423281,,,,,,0.852133812661517,,,,,,,,,0.8282224878620086,,,,0.7723480224039182,,,0.5814502576722278,,,0.8988859842380928,,,0.8072883651260376,0.718441302200373,,,,0.9589131252290428,,,,0.7888483830339252,0.4646573486165467,,,0.8013467610657757,,0.7205127128240643,0.8015366935243449,0.8278453040270582,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,0.5,,,0.903584174601139,,0.5,,,,,0.5,0.9964133154442039,,,,0.5,,,,0.5,0.5,,,0.898378258428514,0.5,0.5,,,,,,,0.5,,,,1.0,,0.5,,,,,,,,,0.9973569234279651,,,,0.9903152643962221,,,0.5,,,0.5,,,0.5,0.7346863456777192,,,,0.9929627055443321,,,,0.9978870674880151,0.9982936037303197,,,1.0,,0.5,0.5,0.5,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0,,,,0.997303957617377,,,1.0,,0.9989837756144379,,,,,1.0,0.9991520998940326,,,,0.9972250395528088,,,,0.999627063224326,0.9931060097458799,,,1.0,0.9158208116607028,1.0,,,,,,,0.9962790919839657,,,,1.0,,0.9953151605799424,,,,,,,,,1.0,,,,1.0,,,1.0,,,0.9950939121380691,,,0.9965687931798775,0.9996801443973047,,,,1.0,,,,0.9999796713598301,0.9989690764587595,,,1.0,,0.9929302966236746,0.9997718137501722,0.9998723755382414,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9989024778010152,,,,0.9684268093304897,,,0.9992438366982069,,0.9740747504094601,,,,,0.9748269033384405,0.9997592321970149,,,,0.9499393479494803,,,,0.9662424739451648,0.999636659895437,,,0.9930430737232206,0.7748293804599636,0.9842346731502742,,,,,,,0.9712530668028385,,,,1.0,,0.9540117309479317,,,,,,,,,0.9990384950646347,,,,0.9969375977265669,,,0.9937294634039324,,,0.9578761672214873,,,0.9308043654070964,0.9829669204270615,,,,0.999545438220963,,,,0.9978134909609961,0.999008812333767,,,1.0,,0.9752548378630975,0.9618925028720297,0.9849710207680866,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6441007993088129,,,,0.658107632574752,,,0.5224449425293507,,0.47653520702819063,,,,,0.6450581590114312,0.7920076265930275,,,,0.6694192362175512,,,,0.5101959788934629,0.6963156679571673,,,0.7207249459181269,0.4621958919645367,0.7600399708759323,,,,,,,0.7523709228382714,,,,0.9990083319521109,,0.8194597439993426,,,,,,,,,0.9319047987083265,,,,0.5583696475880822,,,0.7364209183496695,,,0.8351689131215063,,,0.653390264721063,0.7258534162861014,,,,0.8671383066106262,,,,0.8700802268587379,0.8332455323640948,,,0.8949098594152856,,0.6120912299754602,0.6197876387541248,0.4169075297831832,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8621093707062354,,,,0.595190257918087,,,0.954412014516696,,0.6364778088422982,,,,,0.6242663723130906,0.8724914385094231,,,,0.8127904586962007,,,,0.6065193202861712,0.9101011772296637,,,0.79408786218167,0.6016927018546201,0.47853810895041027,,,,,,,0.5988180142102728,,,,0.9888039312066865,,0.48969615973772007,,,,,,,,,0.8514408333413683,,,,0.9345587672176262,,,0.7507404711982993,,,0.8037283699307023,,,0.6355063250867903,0.8939013786562776,,,,0.9688080515959806,,,,0.8475717057580356,0.9662828082399475,,,0.9879892603352527,,0.6763482041697051,0.7501924676221962,0.8633882544998893,,
