,40_vowels_local_2,40_vowels_local_1,40_vowels_local_3,47_yeast_local_3,47_yeast_local_2,47_yeast_local_1,20_letter_local_2,20_letter_local_1,20_letter_local_3,12_fault_local_1,12_fault_local_3,12_fault_local_2,7_Cardiotocography_local_3,7_Cardiotocography_local_2,7_Cardiotocography_local_1,11_donors_local_3,24_mnist_local_2,25_musk_local_1,9_census_local_3,28_pendigits_local_1,38_thyroid_local_2,33_skin_local_2,38_thyroid_local_3,33_skin_local_3,26_optdigits_local_1,5_campaign_local_1,8_celeba_local_1,23_mammography_local_2,24_mnist_local_1,3_backdoor_local_2,2_annthyroid_local_3,25_musk_local_3,30_satellite_local_2,25_musk_local_2,32_shuttle_local_2,36_speech_local_3,22_magic.gamma_local_3,3_backdoor_local_1,38_thyroid_local_1,11_donors_local_1,26_optdigits_local_3,19_landsat_local_1,5_campaign_local_2,36_speech_local_2,32_shuttle_local_1,35_SpamBase_local_3,31_satimage-2_local_3,27_PageBlocks_local_2,44_Wilt_local_3,5_campaign_local_3,41_Waveform_local_3,35_SpamBase_local_1,9_census_local_2,9_census_local_1,35_SpamBase_local_2,11_donors_local_2,41_Waveform_local_2,19_landsat_local_2,28_pendigits_local_3,2_annthyroid_local_1,30_satellite_local_1,28_pendigits_local_2,3_backdoor_local_3,41_Waveform_local_1,22_magic.gamma_local_2,30_satellite_local_3,1_ALOI_local_1,31_satimage-2_local_1,24_mnist_local_3,33_skin_local_1,19_landsat_local_3,2_annthyroid_local_2,31_satimage-2_local_2,23_mammography_local_3,26_optdigits_local_2,44_Wilt_local_1,32_shuttle_local_3,8_celeba_local_2,22_magic.gamma_local_1,1_ALOI_local_3,23_mammography_local_1,36_speech_local_1,1_ALOI_local_2,44_Wilt_local_2,8_celeba_local_3,27_PageBlocks_local_3,27_PageBlocks_local_1
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7504558563232422,,,,0.7254374027252197,,0.7691912651062012,,,,,0.8734064102172852,,1.0922224521636963,,,1.6389949321746826,,,,1.6503009796142578,1.4170069694519043,,,,,,1.813063144683838,,1.358412265777588,,,2.0151429176330566,1.3767316341400146,4.865261554718018,,,,,,,,1.6519720554351809,1.5011332035064695,,,,5.056411266326904,,,,,1.5515029430389404,,3.653808116912842,3.636042356491089,3.6519227027893066,3.6799259185791016,,,,3.1910359859466553,,,3.6195483207702637,,,,,,,3.692817449569702,3.4711084365844727,,3.6360604763031006,,,3.683098793029785,,,,,3.2665717601776123,3.597259283065796,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7595012187957764,,,,0.757781982421875,,0.8340859413146973,,,,,1.08331561088562,,1.1905674934387207,,,1.7886934280395508,,,,1.731642484664917,1.5414478778839111,,,,,,1.8458356857299805,,1.578991413116455,,,1.8991479873657229,1.7559633255004885,3.8526721000671382,,,,,,,,1.6558504104614258,1.629718542098999,,,,3.812612771987915,,,,,1.5477190017700195,,6.3316650390625,6.111943483352661,6.40803861618042,6.338378190994263,,,,6.35689115524292,,,6.12385106086731,,,,,,,6.249118804931641,6.044183969497681,,6.342294931411743,,,6.3335535526275635,,,,,6.23590087890625,6.0781474113464355,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8788743019104004,,,,0.8027293682098389,,0.7600228786468506,,,,,1.2786085605621338,,1.4048943519592283,,,1.391153335571289,,,,2.151240348815918,2.3062593936920166,,,,,,2.194910049438477,,,,,1.6607117652893066,1.58388352394104,2.891270875930786,,,,,,,,1.70660662651062,,,,,10.672810554504396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.497910737991333,,,,0.5266664028167725,,0.5709779262542725,,,,,0.7279446125030518,,0.925518274307251,,,1.3018367290496826,,,,1.4033114910125732,1.4951763153076172,,,,,,1.1973018646240234,,1.1032791137695312,,,1.242074489593506,1.2101843357086182,1.2719120979309082,,,,,,,,1.382587194442749,1.1866886615753174,,,,6.389315843582153,,,,,1.1859004497528076,,2.333864688873291,2.0948548316955566,2.305682897567749,2.356271266937256,,,,2.1811304092407227,,,2.2922067642211914,,,,,,,2.3356854915618896,2.324108600616455,,2.3241381645202637,,,2.311580181121826,,,,,2.373757839202881,2.3700554370880127,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8930017948150635,,,,1.068458080291748,,1.0285911560058594,,,,,1.3352134227752686,,1.6151280403137207,,,2.441342353820801,,,,2.268336057662964,2.3272948265075684,,,,,,2.434656381607056,,2.419968605041504,,,2.104041576385498,2.107748031616211,2.105900764465332,,,,,,,,2.515209913253784,2.465163230895996,,,,9.441746473312378,,,,,2.2575809955596924,,7.317681312561035,6.786527633666992,7.393315076828003,7.275918960571289,,,,7.1029369831085205,,,6.991411924362183,,,,,,,6.984361171722412,7.196099758148193,,7.292644262313843,,,7.253329277038574,,,,,7.0255420207977295,7.047002792358398,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9005951881408691,,,,0.9176054000854492,,0.934464693069458,,,,,1.3636188507080078,,1.4534456729888916,,,1.629307746887207,,,,2.638712167739868,2.685608148574829,,,,,,2.6733553409576416,,,,,2.111190795898437,1.574876070022583,2.449375629425049,,,,,,,,1.8878638744354248,,,,,7.8422651290893555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7338128089904785,,,,0.7687995433807373,,0.8413166999816895,,,,,1.1124284267425537,,1.2554669380187988,,,1.7458271980285645,,,,1.797451734542847,1.9673547744750977,,,,,,2.0150692462921143,,1.7939329147338867,,,1.7356717586517334,1.6894199848175049,1.84870719909668,,,,,,,,1.817911148071289,1.8058650493621824,,,,6.453848600387573,,,,,1.774061918258667,,6.314120054244995,6.171473264694214,6.102217435836792,6.322245121002197,,,,6.139612197875977,,,5.968282222747803,,,,,,,6.19248104095459,6.487391233444214,,6.356088876724243,,,6.318784952163696,,,,,6.298774242401123,6.131004810333252,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5357811450958252,,,,0.7165837287902832,,0.7945880889892578,,,,,0.96606707572937,,1.0637993812561035,,,1.5241029262542725,,,,1.5196387767791748,1.5068273544311523,,,,,,1.6531434059143066,,1.5484929084777832,,,1.59277606010437,1.4714105129241943,1.555199146270752,,,,,,,,1.6768546104431152,1.6574153900146484,,,,6.241559743881226,,,,,1.597649335861206,,5.2772650718688965,5.284524440765381,5.081100225448608,5.42420220375061,,,,5.027744293212891,,,5.035152435302734,,,,,,,5.344762802124023,5.491645812988281,,5.453883171081543,,,5.378040552139282,,,,,5.4012610912323,5.269932270050049,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7104883193969727,,,,0.914182424545288,,0.782487154006958,,,,,0.9868416786193848,,1.332611322402954,,,1.5787088871002195,,,,1.6497268676757812,1.5939526557922363,,,,,,1.6724607944488523,,1.640557050704956,,,1.4221229553222656,1.565727710723877,1.6984996795654297,,,,,,,,1.5896573066711426,1.5609028339385986,,,,9.186121702194214,,,,,1.6700949668884275,,4.3813557624816895,4.398618459701538,4.1042821407318115,4.4333086013793945,,,,4.149883031845093,,,4.337985038757324,,,,,,,4.47322416305542,4.436399221420288,,4.435638904571533,,,4.3915276527404785,,,,,4.420052766799927,4.382756233215332,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5290868282318115,,,,0.912240743637085,,0.6976480484008789,,,,,1.1668884754180908,,1.2154717445373535,,,1.45088529586792,,,,2.232263326644897,1.713359832763672,,,,,,1.603549242019653,,1.76418137550354,,,1.665461778640747,1.6957685947418213,1.7985782623291016,,,,,,,,1.781534194946289,1.6825640201568604,,,,6.057291746139526,,,,,1.7167069911956787,,3.7526235580444336,3.2072019577026367,3.3048596382141113,3.7220447063446045,,,,3.4154365062713623,,,3.3035900592803955,,,,,,,3.742628574371338,3.757890462875366,,3.7454516887664795,,,3.195469379425049,,,,,3.6980459690093994,3.6757235527038574,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5668578147888184,,,,0.549680233001709,,0.6122450828552246,,,,,0.9241554737091064,,0.9303441047668456,,,0.9777755737304688,,,,3.052870988845825,1.6892476081848145,,,,,,1.7328815460205078,,,,,1.4641597270965576,0.982701539993286,1.49853515625,,,,,,,,1.4809973239898682,,,,,1.545196294784546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7800521850585938,,,,0.9792437553405762,,0.996511936187744,,,,,1.288974046707153,,1.721846580505371,,,2.0747311115264893,,,,2.2732577323913574,2.211167573928833,,,,,,2.1432085037231445,,2.3576130867004395,,,2.111269235610962,2.189307451248169,2.272263526916504,,,,,,,,2.429260015487671,2.346889019012451,,,,2.168368101119995,,,,,2.118026733398437,,6.900206089019775,6.623829364776611,7.218203783035278,6.843480348587036,,,,7.05086350440979,,,6.868443250656128,,,,,,,6.915024280548096,6.887843608856201,,6.764853239059448,,,6.8885321617126465,,,,,6.812314748764038,6.9392993450164795,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.1452031135559082,,,,1.480695724487305,,1.5404832363128662,,,,,1.8595075607299805,,2.26608943939209,,,4.127493858337402,,,,2.971489191055298,3.0475399494171143,,,,,,3.275393009185791,,9.579991579055786,,,7.160688638687134,8.066375732421875,3.019796133041382,,,,,,,,3.1328670978546143,,,,,2.943756580352783,,,,,,,13.791384935379028,13.539888858795166,14.062362909317017,13.748354196548462,,,,13.762310981750488,,,13.689861536026001,,,,,,,13.739431381225586,13.999472379684448,,13.951723098754883,,,13.920522212982178,,,,,13.780577659606934,13.767663955688477,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6295888423919678,,,,0.6849591732025146,,0.6014606952667236,,,,,0.9185070991516112,,1.0228993892669678,,,1.42275071144104,,,,1.4206383228302002,1.396716594696045,,,,,,1.7569444179534912,,1.3451554775238037,,,4.670145273208618,1.4719257354736328,1.4660489559173584,,,,,,,,1.4671823978424072,1.306525707244873,,,,1.4817123413085938,,,,,1.5515940189361572,,3.0417184829711914,2.784135103225708,3.1017017364501953,3.1093950271606445,,,,3.1070830821990967,,,3.108243942260742,,,,,,,3.1178786754608154,3.025134325027466,,2.7963030338287354,,,2.7313878536224365,,,,,2.8154516220092773,3.155242681503296,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.0223956108093262,,,,1.0670361518859863,,0.9844486713409424,,,,,1.3345472812652588,,1.6905362606048584,,,2.019904851913452,,,,2.300959587097168,2.032742977142334,,,,,,2.1485044956207275,,2.2748494148254395,,,3.75985050201416,1.9877195358276367,2.02868127822876,,,,,,,,2.291422843933105,2.121129274368286,,,,2.2128889560699463,,,,,2.118098735809326,,5.601709365844727,5.946427822113037,6.144132614135742,5.948928356170654,,,,5.981338977813721,,,5.4273247718811035,,,,,,,6.00218391418457,5.942781925201416,,5.600503206253052,,,5.762242794036865,,,,,5.541439056396484,6.016722679138184,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9074184894561768,,,,1.0123591423034668,,1.0363175868988037,,,,,1.4305670261383057,,1.6536803245544434,,,2.0054757595062256,,,,2.129000186920166,2.222352743148804,,,,,,2.0813355445861816,,2.3677079677581787,,,6.531310081481934,2.0591936111450195,2.226422071456909,,,,,,,,2.354468822479248,2.1872518062591557,,,,2.237502336502075,,,,,2.112065076828003,,6.5508129596710205,6.878761529922485,7.010177850723267,6.9353721141815186,,,,6.951843976974487,,,6.808014392852783,,,,,,,6.866524934768677,6.799333095550537,,6.699362754821777,,,6.641808748245239,,,,,6.715912818908691,6.871028423309326,,,
