,dependency_anomalies_40_vowels_3,dependency_anomalies_40_vowels_1,dependency_anomalies_40_vowels_2,dependency_anomalies_47_yeast_1,dependency_anomalies_47_yeast_2,dependency_anomalies_47_yeast_3,dependency_anomalies_20_letter_2,dependency_anomalies_20_letter_3,dependency_anomalies_20_letter_1,dependency_anomalies_6_cardio_1,dependency_anomalies_6_cardio_3,dependency_anomalies_6_cardio_2,dependency_anomalies_12_fault_3,dependency_anomalies_12_fault_1,dependency_anomalies_12_fault_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_36_speech_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_8_celeba_3,dependency_anomalies_30_satellite_2,dependency_anomalies_1_ALOI_2,dependency_anomalies_33_skin_3,dependency_anomalies_23_mammography_3,dependency_anomalies_32_shuttle_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_33_skin_1,dependency_anomalies_31_satimage-2_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_19_landsat_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_16_http_1,dependency_anomalies_1_ALOI_3,dependency_anomalies_33_skin_2,dependency_anomalies_2_annthyroid_3,dependency_anomalies_28_pendigits_1,dependency_anomalies_25_musk_3,dependency_anomalies_10_cover_2,dependency_anomalies_8_celeba_2,dependency_anomalies_23_mammography_1,dependency_anomalies_35_SpamBase_2,dependency_anomalies_36_speech_1,dependency_anomalies_25_musk_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_5_campaign_1,dependency_anomalies_2_annthyroid_1,dependency_anomalies_30_satellite_3,dependency_anomalies_41_Waveform_1,dependency_anomalies_25_musk_2,dependency_anomalies_10_cover_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_8_celeba_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_31_satimage-2_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_19_landsat_2,dependency_anomalies_31_satimage-2_3,dependency_anomalies_10_cover_1,dependency_anomalies_28_pendigits_3,dependency_anomalies_41_Waveform_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_36_speech_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_23_mammography_2,dependency_anomalies_38_thyroid_2,dependency_anomalies_11_donors_2,dependency_anomalies_22_magic.gamma_3
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.6115210872219402,,0.6539614528607549,,0.8219965911857804,,,,,0.8532199566557985,,,0.5722385730260898,,,0.7727363932897768,0.8177072411345895,,,0.8814123989835398,0.877578123211465,,,0.4357791717222591,,,,0.7124240516471692,,,,,0.6410981891440214,,,,0.8270662301687232,0.821502254985005,,,,,0.9141434490968612,,,,,0.90805727890845,,,,,0.6642053753348138,,0.8168155490945721,,,,0.675984638630068,,,0.6002030631166869,,,,,0.588048808406401,0.5528581076440557,0.7597999130056546,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4124876114965312,,0.5934824902723735,,0.3885585585585586,,,,,0.4166797797010228,,,0.5345697329376855,,,0.4879509870660313,0.4436363636363636,,,0.5270334928229665,0.5695693779904306,,,0.4310526315789473,,,,0.6430143540669857,,,,,0.5477511961722488,,,,0.4733492822966507,0.5373205741626794,,,,,0.3186602870813397,,,,,0.4011004784688995,,,,,0.4707177033492823,,0.4763157894736842,,,,0.4777033492822966,,,0.4185645933014354,,,,,0.4519138755980861,0.5628229665071771,0.5343062200956938,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9136465974290072,,0.803763275830315,,0.9974693154498292,,,,,0.9808022922636104,,,0.9906817645671148,,,0.9601350337584396,0.9995238095238096,,,0.9962384803460598,0.9991293532338308,,,0.8194178319540136,,,,0.7636247256766642,,,,,0.7202567162253684,,,,0.9197605715848164,1.0,,,,,0.8770511648976468,,,,,1.0,,,,,0.9963688485427616,,0.971266279771806,,,,0.9849636282358678,,,0.8080518028869317,,,,,0.8220857741373039,0.8624120253714485,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9792128524154756,,0.7767396175566625,,0.991862673484295,,,,,0.991768811117212,,,0.9601811453829828,,,0.9870539829033056,0.99937821936311,,,0.9893919553123784,0.9890025411506148,,,0.3198271559717039,,,,0.2952173713971749,,,,,0.4360505711865571,,,,0.977462741237609,0.9986666971909984,,,,,0.2096807536457498,,,,,0.9997866349213615,,,,,0.4567337057301802,,0.9977404363453218,,,,0.155489915523912,,,0.3607344154208924,,,,,0.3307146127606968,0.3460097067374831,0.9779716581580091,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9810703666997028,,0.9484435797665368,,0.9908108108108108,,,,,0.9891424075531078,,,0.9770029673590503,,,0.9852280462899932,0.9995693779904308,,,0.987799043062201,0.9898564593301435,,,0.8312918660287081,,,,0.8574641148325359,,,,,0.8732535885167464,,,,0.9913397129186602,0.998755980861244,,,,,0.92,,,,,1.0,,,,,0.9983732057416268,,0.9966028708133972,,,,0.996842105263158,,,0.8914354066985647,,,,,0.8259330143540671,0.9563157894736842,0.9815311004784688,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.5319739995642385,,0.4798944072687089,,0.3922561052764772,,,,,0.4406399235912129,,,0.4041637178579854,,,0.3585746436609152,0.454,,,0.5465864209140493,0.9251243781094528,,,0.4500183456317013,,,,0.6045694429929982,,,,,0.5296080096609009,,,,0.4064457838486869,0.5482239763196843,,,,,0.7069440864750033,,,,,0.9999026763990267,,,,,0.4705685618729097,,0.475782106728767,,,,0.5018084284959564,,,0.4415868488504307,,,,,0.650788374455915,0.4380195209546152,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.4501925681748309,,0.6437370361398356,,0.4322863403944485,,,,,0.4484057294571575,,,0.5333737089346565,,,0.4940793647336537,0.4621502483917493,,,0.552236899338385,0.774398365422037,,,0.4383545477438703,,,,0.4384312401272865,,,,,0.533707905038804,,,,0.4432946818983082,0.5755772532680111,,,,,0.7110285936677273,,,,,0.4417730821180833,,,,,0.4924961653808292,,0.4859895606785559,,,,0.5217256930931068,,,0.4457614294544538,,,,,0.7447177262425311,0.5515787184359333,0.4859310684279206,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5832355185884031,,0.6311762857878243,,0.5513513513513514,,,,,0.7015743688565537,,,0.6401229648935889,,,0.6382323406215403,0.5681046679334264,,,0.486259586547927,0.8013225429820746,,,0.577999473455278,,,,0.6371726837755546,,,,,0.6602622421647856,,,,0.638704356585243,0.7962400128202194,,,,,0.7461445479728028,,,,,0.9459034820631396,,,,,0.5129463611181062,,0.5244544538815503,,,,0.8042043451386186,,,0.8227485634486389,,,,,0.6278773379730317,0.566239326022756,0.7885408987889471,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9171873357817306,,0.6712639479780164,,0.9160628195763332,,,,,0.3700648924968476,,,0.9154875009905872,,,0.4203442508923933,0.4537741809940249,,,0.6785224697236785,0.8675607243423914,,,0.7316535793594469,,,,0.6369822119456973,,,,,0.5976324946773197,,,,0.8642863029692543,0.5,,,,,0.667993406744351,,,,,0.5,,,,,0.9977457017925414,,0.6319875918591608,,,,0.4599747029600971,,,0.6508511709896752,,,,,0.6763585998489046,0.6195741855726746,0.7300439550376594,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9988016670579256,,0.9944842086935456,,0.9996193490788086,,,,,0.9976229401135666,,,1.0,,,0.9976352677365348,0.999813877887411,,,0.9977457017925414,0.9990909090909093,,,0.9869755729035508,,,,0.9488466381264165,,,,,0.938701952794121,,,,0.999860809047412,1.0,,,,,0.995122593347222,,,,,1.0,,,,,1.0,,0.9981708294224032,,,,0.999813877887411,,,0.9719287562097936,,,,,0.9972592202559464,0.9899489480552186,0.9985742084659234,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.8575786186360665,,0.769783289336362,,0.9854485638365178,,,,,0.9266714422158548,,,0.9699811276244398,,,0.9451612903225808,0.999904761904762,,,0.980891480157984,0.9975124378109452,,,0.7399506706347588,,,,0.3575347476225311,,,,,0.3924776842505097,,,,0.8922631572690419,1.0,,,,,0.762076587236502,,,,,1.0,,,,,0.996201624462494,,0.9506524230214763,,,,0.9638314300808712,,,0.2839763726416003,,,,,0.7927271358864039,0.7677107770730153,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9459561665525632,,0.772802199881906,,0.9185512539566594,,,,,0.9803620187923916,,,0.9139245744877564,,,0.9800413445840772,0.999502987568966,,,0.939293972207596,0.8867752569767176,,,0.762850438405714,,,,0.7034241432201644,,,,,0.7852157688697603,,,,0.8873092420045328,0.9175199743595612,,,,,0.9298026601955084,,,,,0.9463347908701724,,,,,0.9988434330715872,,0.9966436207962271,,,,0.8304610700304479,,,0.7536256038094366,,,,,0.7842455529864243,0.6888999793960762,0.829925368008974,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.675599485699075,,0.5785108404366455,,0.4091745799853908,,,,,0.5529127959485985,,,0.382290721939966,,,0.8832895960585015,0.5101659760536618,,,0.575178910739223,0.5470181543462833,,,0.8210148577184587,,,,0.6575705684393672,,,,,0.5964394130171012,,,,0.9794343078226232,0.8214209839518326,,,,,0.8887333165449509,,,,,0.5938630067992949,,,,,0.8521671893958471,,0.1548730569355097,,,,0.7170598200590645,,,0.5638523614386117,,,,,0.6719906824477462,0.7304615278954236,0.6490542798928597,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5,,0.5,,0.9916143170197224,,,,,0.5,,,0.5,,,0.9871791010124836,0.9996291293697488,,,0.9906611570247934,0.5,,,0.5,,,,0.5,,,,,0.5,,,,0.5,0.9968812527185732,,,,,0.5,,,,,0.9994519356241844,,,,,0.5,,0.9971681051257985,,,,0.5,,,0.5,,,,,0.5,0.5,0.5,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9999862486383696,,0.9983071280413028,,0.9984587289992696,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,1.0,,,0.9992117854444724,,,,0.9937760124539272,,,,,0.9717856734049132,,,,1.0,1.0,,,,,0.9997177262425312,,,,,1.0,,,,,0.9997948764909228,,0.9995215311004784,,,,0.9990185664247612,,,0.9950891692040016,,,,,0.99928206771823,0.9995810535473088,0.9999091138023396,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9940387847332384,,0.9831961876788444,,0.9963834104374644,,,,,0.995991806571704,,,0.9976820259049564,,,0.9962098480927134,1.0,,,0.9914681440443212,0.9987214120555848,,,0.9872880657494106,,,,0.9428573063803484,,,,,0.9561209679265584,,,,0.9993207573086696,0.9999489480552184,,,,,0.9806398663034273,,,,,1.0,,,,,0.9998692795494608,,0.9967283258167166,,,,0.9968441656555482,,,0.977018612211259,,,,,0.9904942652411804,0.9867718229894004,0.9981829628442572,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5371227829612771,,0.6079723954942543,,0.5715810404999595,,,,,0.6771500785234496,,,0.5324312752599741,,,0.5058351378917414,0.5554993017559122,,,0.559523362560381,0.4953634303243973,,,0.4113504727455873,,,,0.3909255740482132,,,,,0.5783949543279687,,,,0.5869706508550628,0.7607900460154301,,,,,0.372999473455278,,,,,0.5562599299466587,,,,,0.6222343810810192,,0.5651357569652709,,,,0.6614153751058813,,,0.5947218470273117,,,,,0.4376085712323435,0.5606805018200133,0.6029178590233739,
