,20_letter_local_2,38_thyroid_local_1,24_mnist_local_3,30_satellite_local_1,33_skin_local_1,28_pendigits_local_3,9_census_local_3,22_magic.gamma_local_1,35_SpamBase_local_2,44_Wilt_local_1,22_magic.gamma_local_3,27_PageBlocks_local_1,36_speech_local_2,25_musk_local_3,7_Cardiotocography_local_1,35_SpamBase_local_1,1_ALOI_local_1,11_donors_local_2,5_campaign_local_2,38_thyroid_local_2,12_fault_local_3,27_PageBlocks_local_2,41_Waveform_local_3,28_pendigits_local_1,32_shuttle_local_3,23_mammography_local_1,47_yeast_local_1,23_mammography_local_3,3_backdoor_local_2,23_mammography_local_2,40_vowels_local_3,7_Cardiotocography_local_2,36_speech_local_1,36_speech_local_3,28_pendigits_local_2,41_Waveform_local_1,1_ALOI_local_3,26_optdigits_local_1,47_yeast_local_3,2_annthyroid_local_2,30_satellite_local_2,3_backdoor_local_1,30_satellite_local_3,25_musk_local_2,12_fault_local_2,26_optdigits_local_2,8_celeba_local_1,35_SpamBase_local_3,5_campaign_local_1,31_satimage-2_local_2,20_letter_local_1,40_vowels_local_2,27_PageBlocks_local_3,5_campaign_local_3,32_shuttle_local_2,19_landsat_local_3,20_letter_local_3,47_yeast_local_2,24_mnist_local_2,2_annthyroid_local_3,3_backdoor_local_3,1_ALOI_local_2,38_thyroid_local_3,12_fault_local_1,9_census_local_2,44_Wilt_local_2,19_landsat_local_2,7_Cardiotocography_local_3,33_skin_local_3,44_Wilt_local_3,40_vowels_local_1,33_skin_local_2,11_donors_local_3,11_donors_local_1,41_Waveform_local_2,31_satimage-2_local_1,8_celeba_local_2,32_shuttle_local_1,19_landsat_local_1,2_annthyroid_local_1,9_census_local_1,26_optdigits_local_3,22_magic.gamma_local_2,31_satimage-2_local_3,25_musk_local_1,8_celeba_local_3,24_mnist_local_1
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.3863177299499512,,,,,,,,2.9831933975219727,,,,3.221402883529663,,,,,2.905982732772827,2.985532760620117,2.897228956222534,,2.9136667251586914,,,,,,,3.0367279052734375,3.0690338611602783,,1.9694008827209473,,,2.9321906566619873,,,,,2.9049458503723145,2.926462411880493,,,3.032191514968872,1.7662370204925537,2.963500499725342,,,,2.9408299922943115,,1.1798124313354492,,,2.931718587875366,,,1.3662536144256592,2.980478286743164,,,2.972437858581543,,,3.1695592403411865,2.887925386428833,2.9526913166046143,,,,,3.665679931640625,,,2.918647289276123,,2.996716022491455,,,,,,2.958364486694336,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.329052209854126,,,,,,,,2.3350167274475098,,,,,,,,,2.7763173580169678,2.342714786529541,3.25034236907959,,3.0957512855529785,,,,,,,,3.3336126804351807,,1.976560115814209,,,2.938673734664917,,,,,3.240922451019287,2.657979965209961,,,,1.6384446620941162,,,,,2.6214652061462402,,1.3131904602050781,,,3.2782633304595947,,,1.1374824047088623,2.1586356163024902,,,2.468034029006958,,,,3.2732975482940674,2.480009078979492,,,,,3.5238006114959717,,,3.393604040145874,,,,,,,,3.116885185241699,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9547061920166016,,,,,,,,1.968522310256958,,,,2.381906509399414,,,,,1.9578464031219482,1.9947092533111572,1.9460203647613525,,1.9788751602172852,,,,,,,2.0753366947174072,1.933537483215332,,1.5842337608337402,,,1.95041823387146,,,,,1.9251179695129395,2.002150297164917,,,2.0661227703094482,1.1753833293914795,1.9741628170013428,,,,1.9698686599731445,,0.7902710437774658,,,1.9831063747406006,,,0.9011030197143555,2.0098226070404053,,,1.9835703372955322,,,2.151371717453003,1.948725938796997,1.9727253913879395,,,,,2.139458179473877,,,1.992938756942749,,2.1505789756774902,,,,,,2.0083587169647217,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.7646560668945312,,,,,,,,4.894941329956055,,,,4.0438926219940186,,,,,3.712632656097412,3.7976536750793457,3.8293087482452393,,3.771641731262207,,,,,,,3.8930444717407227,3.769115924835205,,2.521095037460327,,,4.040643930435181,,,,,3.697126626968384,3.776247024536133,,,3.839360475540161,2.2653017044067383,3.80972957611084,,,,3.7571489810943604,,1.51890230178833,,,3.7341930866241455,,,1.7503888607025146,3.80436372756958,,,3.798535108566284,,,4.048247814178467,3.7480640411376953,3.775481939315796,,,,,3.785907745361328,,,3.762192964553833,,3.7984206676483154,,,,,,3.756502389907837,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",2.00750732421875,,,,,,,,3.5515103340148926,,,,,,,,,4.258211851119995,3.5671792030334473,4.985920667648315,,4.789243698120117,,,,,,,,5.096566915512085,,3.1044561862945557,,,4.6501219272613525,,,,,4.958059310913086,4.03993558883667,,,,2.5410192012786865,,,,,4.052897691726685,,2.0034894943237305,,,5.041848659515381,,,1.7378113269805908,3.399811029434204,,,3.806931972503662,,,,5.012491941452026,3.783949136734009,,,,,5.258128881454468,,,4.267894744873047,,,,,,,,4.769873380661011,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.1766703128814697,,,,,,,,2.290756940841675,,,,2.53623104095459,,,,,2.2517855167388916,2.2576851844787598,2.2167410850524902,,2.2608792781829834,,,,,,,2.410308599472046,2.6274631023406982,,1.7430248260498047,,,2.2706658840179443,,,,,2.21573543548584,2.121354341506958,,,2.3670642375946045,1.425642967224121,2.2955965995788574,,,,2.275974750518799,,0.9802794456481934,,,2.2726569175720215,,,1.1180250644683838,2.311464309692383,,,2.2704837322235107,,,2.5050132274627686,2.2305049896240234,2.3081798553466797,,,,,2.225792646408081,,,2.2360680103302,,2.274590253829956,,,,,,2.2452776432037354,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.1861612796783447,,,,,,,,2.5134429931640625,,,,2.7894389629364014,,,,,2.5038509368896484,2.494325876235962,2.7254648208618164,,2.4846925735473633,,,,,,,2.603473663330078,2.4578514099121094,,1.6582562923431396,,,2.683581829071045,,,,,2.457552671432495,2.1111576557159424,,,2.5932955741882324,1.5317389965057373,2.5063507556915283,,,,2.483754873275757,,0.9754352569580078,,,2.4607126712799072,,,1.159637451171875,2.533444404602051,,,2.4883434772491455,,,2.7128236293792725,2.465198278427124,2.491180658340454,,,,,2.446430206298828,,,2.4987683296203613,,2.4799764156341553,,,,,,2.478545665740967,,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",1.041987419128418,,,,,,,,1.9356074333190918,,,,,,,,,2.1984682083129883,1.7847559452056885,2.565253257751465,,2.3703720569610596,,,,,,,,2.507080554962158,,1.6290841102600098,,,2.3004329204559326,,,,,2.5046212673187256,1.9859554767608643,,,,1.2948036193847656,,,,,2.065579652786255,,1.001875877380371,,,2.511751890182495,,,0.8771886825561523,1.702775239944458,,,1.9031670093536377,,,,2.5026285648345947,1.905306100845337,,,,,2.7831532955169678,,,2.1539340019226074,,,,,,,,2.5358543395996094,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.7468926906585693,,,,,,,,3.7081613540649414,,,,4.00175666809082,,,,,3.7751095294952393,3.64497709274292,3.7130517959594727,,3.628054618835449,,,,,,,3.8004651069641113,3.644282817840576,,2.466643810272217,,,3.6437761783599854,,,,,3.626274824142456,3.235889434814453,,,3.8642752170562744,2.2064571380615234,3.711371898651123,,,,3.704280376434326,,1.479318618774414,,,3.6515400409698486,,,1.7115178108215332,3.738093376159668,,,3.7457730770111084,,,3.9554507732391357,3.6498186588287354,3.690382957458496,,,,,3.6457340717315674,,,3.652003765106201,,3.7089314460754395,,,,,,3.6504712104797363,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",2.2665302753448486,,,,,,,,5.156039237976074,,,,,,,,,5.0551722049713135,5.174574613571167,5.278214693069458,,4.7170045375823975,,,,,,,12.321039199829102,4.801185607910156,,3.5000622272491455,,,4.746817111968994,,,,,5.389876365661621,4.785328149795532,,,9.871833324432373,2.8709588050842285,4.998701333999634,,,,4.777968168258667,,1.9090371131896973,,,4.718418121337891,,,2.21102237701416,5.842966556549072,,,4.724126577377319,,,,4.696013450622559,4.969969272613525,,,,,4.850707054138184,,,4.725277662277222,,4.904266834259033,,,,,,4.698347330093384,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.5126709938049316,,,,,,,,3.0107226371765137,,,,3.2666077613830566,,,,,2.982125759124756,2.96628475189209,3.0397732257843018,,2.945920705795288,,,,,,,3.6847259998321533,2.942722797393799,,2.0317330360412598,,,2.954735279083252,,,,,2.920022487640381,2.7876064777374268,,,3.1392455101013184,1.88385009765625,3.088956117630005,,,,2.950343132019043,,1.3050158023834229,,,2.9763691425323486,,,1.4631452560424805,3.0677974224090576,,,2.968715190887451,,,3.236142635345459,2.956998109817505,3.0001718997955322,,,,,2.9488325119018555,,,2.9522228240966797,,2.9739599227905273,,,,,,3.248422861099243,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",1.1430811882019043,,,,,,,,2.4876291751861572,,,,2.6528773307800293,,,,,2.4877922534942627,2.491558313369751,2.4338698387145996,,2.4512476921081543,,,,,,,2.551435708999634,2.391970634460449,,1.6540822982788086,,,2.430065870285034,,,,,2.42451548576355,2.091862916946411,,,2.557877540588379,1.4829635620117188,2.4928159713745117,,,,2.4719486236572266,,0.9937729835510254,,,2.4401345252990723,,,1.1276960372924805,2.4988479614257812,,,2.4257924556732178,,,2.6692957878112793,2.440972089767456,2.455716133117676,,,,,2.4173591136932373,,,2.4435653686523438,,2.4437994956970215,,,,,,2.9460153579711914,,,,
