,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.003944219738767616,,0.0022907671900513652,,0.004231523446145083,,,0.0020092306588213446,,,,,,,,0.20761560642630342,,,,,,0.009033752724612161,,,,,,,,0.0026827577070637084,0.0024664789855166304,,0.0028711858513315726,,,,,,,,0.016603103385597923,,,,,,,0.003828832318959455,,,,,,,0.003548757082792999,,0.0033909853822534086,,,0.0018101468907703669,0.009017844563580313,,,,0.015299976985751062,,,,,0.0030992988781413265,,,,0.0025712857720120775,,,,,,,,,0.002712045050077789,,,,,,,,,,0.00404497294613169,,,,,,0.0023197037780165416,,,0.005049791837289938,,0.005316734118450071,,0.003225058142228448,,,,,,0.002248532163974584,,,,0.0025904572898252263
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.01606650098431619,,1.0,,0.013150403755705994,,,0.03691632944350336,,,,,,,,0.011145867640852696,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,0.24977789255215962,,,,,,,0.02210512802106536,,,,,,,0.40349206349206346,,0.6791666666666667,,,0.08651135741652982,0.12128748012310282,,,,0.06460215682043004,,,,,0.025120302257064984,,,,1.0,,1.0,,,,,,,0.2126554001554002,,,,,,,,,,0.6791666666666667,,,,,,1.0,,,0.10194444444444443,,0.4777777777777778,,0.10047416695692557,,,,,,0.03404932759400212,,,,1.0
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.39633754690231804,,0.9997510180071978,,0.8942834234831866,,,0.8846642071532609,,,,,,,,0.8301714977199728,,,,,,0.991340481701207,,,,,,,,0.33791830735490336,1.0,,0.9978905864993248,,,,,,,,0.9394209186803871,,,,,,,0.858093951844588,,,,,,,0.9942356582338382,,0.9931330471477633,,,0.95180414038164,0.824863647467821,,,,0.9121286583873953,,,,,0.4127316447738877,,,,0.9999192677100257,,,,,,,,,0.9934419956993032,,,,,,,,,,0.9912735591326477,,,,,,1.0,,,0.9734135444804007,,0.9482989455501611,,0.9842029596108438,,,,,,0.87434461402339,,,,0.722473080938975
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.0026527004088666133,,0.71,,0.008805459984793844,,,0.09678963567087127,,,,,,,,0.035641827586011664,,,,,,0.29965034965034965,,,,,,,,0.2675396825396825,1.0,,0.71,,,,,,,,0.1907936507936508,,,,,,,0.11315652738066531,,,,,,,0.5628571428571428,,0.4859523809523809,,,0.4859523809523809,0.3954761904761904,,,,0.12173382173382173,,,,,0.09881714612008019,,,,1.0,,,,,,,,,0.09615417690991859,,,,,,,,,,0.46928571428571425,,,,,,1.0,,,0.14276962168266516,,0.11195128626163109,,0.20771094402673349,,,,,,0.024022360051375685,,,,1.0
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.0038634162425182977,,0.0015985759076413985,,0.0021593242001552177,,,0.009991956502241868,,,,,,,,0.001982061697135047,,,,,,1.0,,,,,,,,0.0020889758648491223,,,0.0010214504596527069,,,,,,,,0.11204408901632029,,,,,,,0.0018946352033075927,,,,,,,0.003226533917376126,,0.004868614587631484,,,0.0015496711014175769,0.027793657492934658,,,,0.02174570457057176,,,,,0.004684133824361941,,,,1.0,,0.3415158371040724,,,,,,,0.001778017074477672,,,,,,,,,,0.0031958605185432153,,,,,,0.8928571428571428,,,0.004446932100364696,,0.0032581050488029503,,0.0024732277101573077,,,,,,0.0017563977523666178,,,,0.0026549195078257705
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6133555569652217,,0.40336018579835764,,0.7057834218572265,0.4804569519174923,,0.765290874930853,,0.5296373900608123,,,,,,0.8053992238188494,,,,0.6739969613906132,,0.9382087369433347,,,,,,,,0.46987543515824126,0.5175025911247306,0.6055182708140859,0.5,,,,,0.5290814271597956,,,0.8283905145754622,,,0.5647150872416732,,0.5443845601180983,,0.7522091924718769,,,,,,,0.4373777876854169,,0.9926351055245047,,,0.9027752414320205,0.7489683935062529,,,,0.8095426010407405,,,,,0.7114115143467368,,,,0.46911527191897984,,0.5,,,,,,,0.7768571754444846,,,,,,,,,,0.993563833998573,,,,,,0.528027783689186,,,0.9724914435011868,0.5,0.9326709847843632,,0.954782224920174,,,,,,0.8973297771605141,,,,1.0
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7911444162785488,,0.9998037883417953,,0.9793188503416972,,,0.9945310286029394,,,,,,,,0.9662918939551053,,,,,,0.998149193732031,,,,,,,,0.9996339084799702,1.0,,1.0,,,,,,,,0.9738304637044897,,,,,,,0.9987255265101518,,,,,,,0.9964116479374986,,0.9982253974062582,,,0.9908488702988095,0.9986459714216578,,,,0.9709449391708485,,,,,0.9910943801952927,,,,0.9999082238699922,,,,,,,,,0.9999082238699922,,,,,,,,,,0.997963792064878,,,,,,1.0,,,0.9921099508912951,,1.0,,0.9999098179963198,,,,,,0.9985402846323772,,,,0.9999999999999999
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.020868737246222853,,1.0,,0.010602180343854914,,,0.04862899873741004,,,,,,,,0.001400508756751265,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,0.22751657636148542,,,,,,,0.0012960994060818055,,,,,,,0.3646031746031746,,0.5666666666666667,,,0.29133615010676484,0.11124929088884017,,,,0.0331681732803586,,,,,0.0014837116201730223,,,,1.0,,1.0,,,,,,,0.2946428571428571,,,,,,,,,,0.6791666666666667,,,,,,1.0,,,0.10708655083655083,,0.1572871572871573,,0.06958621166067974,,,,,,0.020355738360811167,,,,1.0
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7086861803444228,,0.9979727028121617,,0.7270749304255507,,,0.7838061698379577,,,,,,,,0.8614879727343675,,,,,,0.9922725736973266,,,,,,,,0.9905030403457553,0.9947232876984009,,0.9409604053250169,,,,,,,,0.9412828790901608,,,,,,,0.7323611972560908,,,,,,,0.9974244361150792,,0.9974989089728804,,,0.9209218261392585,0.8244387137741296,,,,0.8986770442135398,,,,,0.6646017596733982,,,,0.9933785405261455,,,,,,,,,0.8656529419980843,,,,,,,,,,1.0,,,,,,0.9978513819371921,,,0.9234389513422565,,0.9686878243421791,,0.9243738427151095,,,,,,0.9525832235875135,,,,1.0
