,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6230071599045347,,0.41298329355608593,,0.6220525059665871,,,0.31713603818615754,,,,,,,,0.7347971360381862,,,,,,0.6730310262529833,,,,,,,,0.4955608591885442,0.44381861575179,,0.5171360381861575,,,,,,,,0.5010570824524314,,,,,,,0.572601431980907,,,,,,,0.45956580732700136,,0.3399686520376176,,,0.2547016706443914,0.6412391093901258,,,,0.6330827067669174,,,,,0.5179952267303103,,,,0.4709307875894988,,,,,,,,,0.46902147971360386,,,,,,,,,,0.37488789237668163,,,,,,0.4100238663484487,,,0.44043392504930967,,0.5973392461197339,,0.5820525059665871,,,,,,0.34453460620525056,,,,0.46386634844868735
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9086206896551725,,1.0,,0.9076019350380097,,,0.9737138830162085,,,,,,,,0.9220651395848246,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,0.8232448377581121,,,,,,,0.955017793594306,,,,,,,0.9975062344139651,,0.9992962702322308,,,0.9887152115897827,0.807373427835536,,,,0.8758694489031568,,,,,0.9550810014727541,,,,1.0,,1.0,,,,,,,0.996453182002432,,,,,,,,,,0.9991304347826087,,,,,,1.0,,,0.9821731748726655,,0.9985507246376811,,0.9899258102303787,,,,,,0.9689142857142857,,,,1.0
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.35387267103741715,,0.9997883356781974,,0.9313426102608211,,,0.9322644550896839,,,,,,,,0.8201003639760539,,,,,,0.9968090863004883,,,,,,,,0.15442450202493718,1.0,,0.9993834621584521,,,,,,,,0.9628166218952393,,,,,,,0.8935189478300989,,,,,,,0.9985985024918579,,0.9980174133508908,,,0.9784881608102026,0.9183676338149864,,,,0.9616781615693369,,,,,0.38418168044155593,,,,0.9999252681404185,,,,,,,,,0.9978227510665808,,,,,,,,,,0.9974783325624886,,,,,,1.0,,,0.9895729997004462,,0.9769508398571185,,0.9951907314266835,,,,,,0.9517252692796236,,,,0.8410856625332505
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4912649164677805,,0.9995226730310263,,0.7876849642004773,,,0.915799522673031,,,,,,,,0.9171360381861575,,,,,,0.996945107398568,,,,,,,,0.9963723150357995,1.0,,0.9995226730310263,,,,,,,,0.9649048625792811,,,,,,,0.9557040572792364,,,,,,,0.9986431478968792,,0.9978056426332288,,,0.9986634844868736,0.9953533397870281,,,,0.9605263157894737,,,,,0.9608591885441526,,,,1.0,,,,,,,,,0.9869212410501194,,,,,,,,,,0.9973094170403587,,,,,,1.0,,,0.9832347140039448,,0.9832963784183296,,0.9949403341288783,,,,,,0.9428162291169451,,,,1.0
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.676896551724138,,0.41398108064774736,,0.5317899101589495,,,0.851092318534179,,,,,,,,0.4401395848246241,,,,,,1.0,,,,,,,,0.537960247637667,,,0.5172754195459033,,,,,,,,0.7621238938053098,,,,,,,0.4669750889679716,,,,,,,0.456359102244389,,0.6562280084447573,,,0.3044605413648494,0.43131356808482635,,,,0.6277866952024256,,,,,0.6161266568483064,,,,1.0,,0.9736328125,,,,,,,0.4454803404945278,,,,,,,,,,0.35543478260869565,,,,,,0.999633072407045,,,0.5443548387096775,,0.5195652173913043,,0.5551737602499024,,,,,,0.3852190476190476,,,,0.5594497607655502
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6195314449108856,,0.1844945061830361,,0.6785092361059688,0.4117476851851852,,0.7519995898861365,,0.4548250672818147,,,,,,0.7700181703225659,,,,0.622297267663699,,0.9652216608472269,,,,,,,,0.3979396335176947,0.5105492677758727,0.5676163950468591,0.5,,,,,0.507038272372661,,,0.8095731889920394,,,0.5276124567474049,,0.5261631944444445,,0.7120761444740005,,,,,,,0.30633490681537423,,0.9965396861272983,,,0.9354603812919726,0.7757665949138264,,,,0.845476002035163,,,,,0.6509028770626734,,,,0.3820355318094565,,0.5,,,,,,,0.8061375818091717,,,,,,,,,,0.9969715859960988,,,,,,0.5291292485233053,,,0.9825208423296725,0.5,0.9642638051052955,,0.9743476056755201,,,,,,0.9442395520645246,,,,1.0
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7584253906049749,,0.999803601027563,,0.9816649483655253,,,0.9972330984671994,,,,,,,,0.9746950632543674,,,,,,0.9989624119251999,,,,,,,,0.9997172492751807,1.0,,1.0,,,,,,,,0.9826933477555435,,,,,,,0.9993406280438139,,,,,,,0.998235355846891,,0.9992163009404389,,,0.994753960161995,0.9987264417494699,,,,0.9793233082706767,,,,,0.9946721652303188,,,,0.9999081800627703,,,,,,,,,0.9999081800627703,,,,,,,,,,0.9991031390134529,,,,,,1.0,,,0.9944981307065969,,1.0,,0.9999097749500174,,,,,,0.9989250459954091,,,,1.0
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8097241379310345,,1.0,,0.8999308914996544,,,0.9744890768146582,,,,,,,,0.3708392984967788,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,0.8757522123893805,,,,,,,0.2118861209964413,,,,,,,0.9970074812967581,,0.9987684729064039,,,0.9883339687380862,0.7377563873587637,,,,0.7693953986088817,,,,,0.29256259204712814,,,,1.0,,1.0,,,,,,,0.9947304418321848,,,,,,,,,,0.9991304347826087,,,,,,1.0,,,0.982597623089983,,0.992512077294686,,0.9852401405700898,,,,,,0.9475047619047618,,,,1.0
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7534650634252482,,0.9994556877666453,,0.7280840277738222,,,0.8352635266374651,,,,,,,,0.8199298249611247,,,,,,0.9933386116506513,,,,,,,,0.9967471135388839,0.9953379167354937,,0.9498018352595394,,,,,,,,0.9669734366130452,,,,,,,0.735005154903424,,,,,,,0.9980618371077878,,0.998243433142363,,,0.9389101224075961,0.8956909873496963,,,,0.9675433885465544,,,,,0.6731952996394415,,,,0.9945315873115328,,,,,,,,,0.8643402578021315,,,,,,,,,,1.0,,,,,,0.9985885247862566,,,0.9600932118000848,,0.9757534241337172,,0.9343346187365076,,,,,,0.9600492136636268,,,,1.0
