,40_vowels_local_2,40_vowels_local_1,40_vowels_local_3,47_yeast_local_3,47_yeast_local_2,47_yeast_local_1,20_letter_local_2,20_letter_local_1,20_letter_local_3,12_fault_local_1,12_fault_local_3,12_fault_local_2,7_Cardiotocography_local_3,7_Cardiotocography_local_2,7_Cardiotocography_local_1,11_donors_local_3,24_mnist_local_2,25_musk_local_1,9_census_local_3,28_pendigits_local_1,38_thyroid_local_2,33_skin_local_2,38_thyroid_local_3,33_skin_local_3,26_optdigits_local_1,5_campaign_local_1,8_celeba_local_1,23_mammography_local_2,24_mnist_local_1,3_backdoor_local_2,2_annthyroid_local_3,25_musk_local_3,30_satellite_local_2,25_musk_local_2,32_shuttle_local_2,36_speech_local_3,22_magic.gamma_local_3,3_backdoor_local_1,38_thyroid_local_1,11_donors_local_1,26_optdigits_local_3,19_landsat_local_1,5_campaign_local_2,36_speech_local_2,32_shuttle_local_1,35_SpamBase_local_3,31_satimage-2_local_3,27_PageBlocks_local_2,44_Wilt_local_3,5_campaign_local_3,41_Waveform_local_3,35_SpamBase_local_1,9_census_local_2,9_census_local_1,35_SpamBase_local_2,11_donors_local_2,41_Waveform_local_2,19_landsat_local_2,28_pendigits_local_3,2_annthyroid_local_1,30_satellite_local_1,28_pendigits_local_2,3_backdoor_local_3,41_Waveform_local_1,22_magic.gamma_local_2,30_satellite_local_3,1_ALOI_local_1,31_satimage-2_local_1,24_mnist_local_3,33_skin_local_1,19_landsat_local_3,2_annthyroid_local_2,31_satimage-2_local_2,23_mammography_local_3,26_optdigits_local_2,44_Wilt_local_1,32_shuttle_local_3,8_celeba_local_2,22_magic.gamma_local_1,1_ALOI_local_3,23_mammography_local_1,36_speech_local_1,1_ALOI_local_2,44_Wilt_local_2,8_celeba_local_3,27_PageBlocks_local_3,27_PageBlocks_local_1
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5764806533075462,,,,0.5795318627079895,,0.7241855368882396,,,,,0.6097614665973989,,0.6266218434902205,,,0.9852127927474188,,,,0.539488564822234,0.5838441198690506,,,,,,0.6849567317598041,,0.9820741283395528,,,0.7199703532428287,0.7973123325931183,0.4345399601657471,,,,,,,,0.8945504910601864,0.9995728119777476,,,,0.5261372221331928,,,,,0.9962015521622674,,0.8180775394336209,0.7591519195989103,0.8031320253657197,0.5788781163434904,,,,0.6787683432155858,,,0.7250257549048785,,,,,,,0.5055493235044985,0.7014553238250041,,0.8500045786497562,,,0.8063757697854903,,,,,0.7397264256770678,0.7619695061926237,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6456888007928643,,,,0.524805447470817,,0.4619819819819819,,,,,0.5239614243323443,,0.5444520081688223,,,0.1902870813397129,,,,0.5305741626794259,0.4207655502392344,,,,,,0.3626315789473684,,0.074066985645933,,,0.6367942583732057,0.4627272727272727,0.3164593301435407,,,,,,,,0.4241626794258373,0.0054545454545454,,,,0.6543540669856459,,,,,0.1589473684210526,,0.35358851674641145,0.6303349282296651,0.11813397129186605,0.38693779904306225,,,,0.5252153110047847,,,0.5128708133971291,,,,,,,0.4764114832535885,0.35181818181818186,,0.2583253588516746,,,0.31880382775119614,,,,,0.5945454545454545,0.4416267942583732,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8922624237140365,,,,0.8402672845102581,,0.9831012508850602,,,,,0.8985495568090249,,0.9179866041912208,,,1.0,,,,0.7966495907672377,0.7766650144196107,,,,,,0.8116691015339663,,,,,0.9299698547547272,1.0,0.8872578489043116,,,,,,,,1.0,,,,,0.8336431683427784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9176509531166972,,,,0.2580290768974549,,0.98869653437221,,,,,0.2809536493233189,,0.6609681546608118,,,0.992300542569996,,,,0.4287584991186099,0.4451397632838076,,,,,,0.9170325770930152,,1.0,,,0.8774257686408278,0.999723678487214,0.4111782010485108,,,,,,,,0.9962553512969026,1.0,,,,0.3362686293811955,,,,,0.9997619102126782,,0.9338703326389047,0.9218598475309633,0.2553525560312264,0.6142682173027174,,,,0.8523765481559489,,,0.2904536297245942,,,,,,,0.36116835695153504,0.9657033950687943,,0.9981861678990867,,,0.9984215104965546,,,,,0.990953503811726,0.2935885167464115,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9963330029732408,,,,0.9264591439688716,,0.9907207207207208,,,,,0.9688427299703264,,0.988427501701838,,,1.0,,,,0.9609569377990432,0.7954066985645933,,,,,,0.8729665071770336,,1.0,,,0.8981818181818182,0.9998564593301436,0.9308133971291864,,,,,,,,0.9948803827751196,1.0,,,,0.8744497607655503,,,,,1.0,,0.9807177033492824,0.9081818181818182,0.9978947368421053,0.9398564593301435,,,,0.9955023923444976,,,0.8087081339712919,,,,,,,0.9715789473684211,0.9988516746411483,,0.998421052631579,,,0.9995215311004785,,,,,0.9962679425837321,0.8481818181818181,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7411399302528334,,,,0.7621973741647359,,0.3552985603021005,,,,,0.3494963738920225,,0.3583235116566534,,,0.1876215738284703,,,,0.4219550432785727,0.5017855533525595,,,,,,0.6384435110786462,,,,,0.5085338448890107,0.0176470588235294,0.3836114725779816,,,,,,,,0.0303707465718638,,,,,0.7132292724473417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7262742355470733,,,,0.505055905464125,,0.5077607337066796,,,,,0.6073810304748655,,0.3968588866990645,,,0.3348871362835099,,,,0.5172568164648245,0.6223757468922415,,,,,,0.6093181245850599,,0.171963210549209,,,0.6641537510588127,0.5739839976191021,0.368599848904558,,,,,,,,0.2930885281930359,0.9654781255007898,,,,0.6839683157436872,,,,,0.2791940431766672,,0.44694455255145255,0.5486058011492412,0.1501763924818571,0.44281483940385974,,,,0.515615942858451,,,0.536726608823058,,,,,,,0.555659211098647,0.6827521119022,,0.2012593576154392,,,0.27573922300313636,,,,,0.6481996749158673,0.7352137084773701,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8750934355910778,,,,0.6254579933079986,,0.8317068419771123,,,,,0.5281888103267617,,0.636975135324503,,,0.9471472722694078,,,,0.5765417458391521,0.6265588013094938,,,,,,0.6729200338820083,,0.9434762253611408,,,0.6674657173599505,0.7433244431217234,0.4085311691582152,,,,,,,,0.7783877429546027,0.9765427760353472,,,,0.681754309654083,,,,,0.8292656990453515,,0.8337121402898287,0.7097472585334585,0.946821501339255,0.5607909617453813,,,,0.7060968155490946,,,0.6949160962432179,,,,,,,0.576386873011149,0.6825054371465854,,0.9028820310890318,,,0.8056445594194271,,,,,0.8224993704356587,0.7608397243652847,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7783359084395053,,,,0.6929675316810248,,0.911367583800016,,,,,0.6548397890269352,,0.3435761814045759,,,0.4440351640301274,,,,0.5629809299237655,0.5,,,,,,0.8437080195050479,,1.0,,,0.7092374258831071,0.9084457773402624,0.5,,,,,,,,0.9950280442297568,0.8124067672443397,,,,0.5596270689773586,,,,,0.9961832375632426,,0.8840708774982258,0.8251958517433209,0.25398033469929715,0.6526588219134177,,,,0.9385126256267027,,,0.7245660584693574,,,,,,,0.7466179803575925,0.6815512465373961,,0.3793191547812549,,,0.41730866967331337,,,,,0.5,0.697986309837229,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.99989195358719,,,,0.9693248573029116,,1.0,,,,,0.9722140284760806,,0.9893719117259304,,,1.0,,,,0.9777631006616148,0.8036571964927544,,,,,,0.9723035186923376,,1.0,,,0.9779915752844486,1.0,0.956964355211648,,,,,,,,0.9984524163824088,1.0,,,,0.8978427691673725,,,,,1.0,,0.9950033195210732,0.9823037476248254,1.0,0.9886234289508024,,,,0.9966349213616905,,,0.9850168265378539,,,,,,,0.9814447929305647,0.997958609006204,,0.9998505070854605,,,1.0,,,,,0.9993397587051579,0.9538499576474898,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8885353095030514,,,,0.8154360162519727,,0.980977106443238,,,,,0.8986099919419823,,0.4771178888665305,,,1.0,,,,0.3527810899134428,0.3740762436914203,,,,,,0.7024774774774774,,,,,0.943469443683201,1.0,0.2559870328516311,,,,,,,,0.9998984255967496,,,,,0.2222684017427195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8508458560762847,,,,0.784762543717543,,0.9821361902442984,,,,,0.7786461314267098,,0.9147500812109208,,,1.0,,,,0.9264460520592476,0.6743969918271101,,,,,,0.888370687484261,,1.0,,,0.6727391772166389,0.9703520981662508,0.7816320597055928,,,,,,,,0.9814446784643208,1.0,,,,0.7268581305373046,,,,,0.9996632403104324,,0.8991898079256427,0.7847324923879947,0.9939703761360774,0.9825587784162451,,,,0.846071289576704,,,0.7005746205444014,,,,,,,0.7888262631350014,0.9918543531512557,,0.9913802339690025,,,0.9545955907602848,,,,,0.9963819509626611,0.736528467754859,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6966361222731786,,,,0.5928070447697921,,0.7010124989854718,,,,,0.665104473932147,,0.4222302905381515,,,0.7764855429133949,,,,0.6452844486161031,0.4867088665552528,,,,,,0.6790988072617385,,0.0977960669398594,,,0.6514098807261739,0.7460872003846066,0.5748911426020467,,,,,,,,0.2855249421945468,,,,,0.3586866143174378,,,,,,,0.6297194432361897,0.7727956090748839,0.6521906549758476,0.5886837526613402,,,,0.7083123096998695,,,0.738873652159978,,,,,,,0.3165104965545661,0.826145463702754,,0.7994005402806712,,,0.834100524255397,,,,,0.8485311691582152,0.6798118174950207,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,0.5,,0.9846432919405892,,,,,0.5,,0.5,,,0.9993067924269132,,,,0.5,0.5,,,,,,0.5,,1.0,,,0.5,0.999390123852476,0.5,,,,,,,,0.9958240424898698,0.9999404775531696,,,,0.5,,,,,1.0,,0.5,0.5,0.9471513930541883,0.5,,,,0.5,,,0.5,,,,,,,0.5,0.5,,0.9981355738192806,,,0.5,,,,,0.5,0.5,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9995953170720208,,,,0.9944189162591408,,1.0,,,,,0.999287877853992,,1.0,,,0.9999201025617546,,,,0.9960616744122158,0.8841686316705203,,,,,,0.9967766305716445,,1.0,,,0.999553123783796,0.9998795815114124,0.9968574437398412,,,,,,,,0.999931549186145,0.9996307318971636,,,,0.9815736819212014,,,,,1.0,,0.9970392161351618,0.9996101279732607,1.0,0.9953176438268354,,,,1.0,,,0.9997085689430187,,,,,,,0.99816281678533,0.9997078821455553,,1.0,,,0.9999979396076097,,,,,1.0,0.9936272063368513,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9988851574678242,,,,0.95056889581977,,0.9992094797500204,,,,,0.9854862462467752,,0.9916972549550248,,,0.9997463428035072,,,,0.968153316087086,0.8333262745816259,,,,,,0.9891607334996908,,1.0,,,0.984434422288867,1.0,0.9255366177514252,,,,,,,,0.9979155696984958,1.0,,,,0.8642545958196928,,,,,1.0,,0.9809876147524095,0.9879132803736178,0.9988894485016369,0.9847675190586295,,,,0.9903019619514205,,,0.9812039559533894,,,,,,,0.9736418580160711,0.997109727341407,,0.9996369130743343,,,0.9993880634600857,,,,,0.9981671665025984,0.9403871248368856,,,
