,40_vowels_local_2,40_vowels_local_1,40_vowels_local_3,47_yeast_local_3,47_yeast_local_2,47_yeast_local_1,20_letter_local_2,20_letter_local_1,20_letter_local_3,12_fault_local_1,12_fault_local_3,12_fault_local_2,7_Cardiotocography_local_3,7_Cardiotocography_local_2,7_Cardiotocography_local_1,11_donors_local_3,24_mnist_local_2,25_musk_local_1,9_census_local_3,28_pendigits_local_1,38_thyroid_local_2,33_skin_local_2,38_thyroid_local_3,33_skin_local_3,26_optdigits_local_1,5_campaign_local_1,8_celeba_local_1,23_mammography_local_2,24_mnist_local_1,3_backdoor_local_2,2_annthyroid_local_3,25_musk_local_3,30_satellite_local_2,25_musk_local_2,32_shuttle_local_2,36_speech_local_3,22_magic.gamma_local_3,3_backdoor_local_1,38_thyroid_local_1,11_donors_local_1,26_optdigits_local_3,19_landsat_local_1,5_campaign_local_2,36_speech_local_2,32_shuttle_local_1,35_SpamBase_local_3,31_satimage-2_local_3,27_PageBlocks_local_2,44_Wilt_local_3,5_campaign_local_3,41_Waveform_local_3,35_SpamBase_local_1,9_census_local_2,9_census_local_1,35_SpamBase_local_2,11_donors_local_2,41_Waveform_local_2,19_landsat_local_2,28_pendigits_local_3,2_annthyroid_local_1,30_satellite_local_1,28_pendigits_local_2,3_backdoor_local_3,41_Waveform_local_1,22_magic.gamma_local_2,30_satellite_local_3,1_ALOI_local_1,31_satimage-2_local_1,24_mnist_local_3,33_skin_local_1,19_landsat_local_3,2_annthyroid_local_2,31_satimage-2_local_2,23_mammography_local_3,26_optdigits_local_2,44_Wilt_local_1,32_shuttle_local_3,8_celeba_local_2,22_magic.gamma_local_1,1_ALOI_local_3,23_mammography_local_1,36_speech_local_1,1_ALOI_local_2,44_Wilt_local_2,8_celeba_local_3,27_PageBlocks_local_3,27_PageBlocks_local_1
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.54079999555124,,,,0.5425546532103714,,0.6226676499303441,,,,,0.5407087599996234,,0.7413315888839798,,,0.9150329839477148,,,,0.6341157173389023,0.5000469991164762,,,,,,0.5176801493533627,,0.9000360598088442,,,0.5317866118017673,0.8125299182925352,0.4939723970382734,,,,,,,,0.6763736326465193,0.9861016917905524,,,,0.623833823664294,,,,,0.9582376751260782,,0.7603886100245987,0.5681086477292137,0.7961826939169756,0.566684905251242,,,,0.6498322845585356,,,0.6329423479791058,,,,,,,0.6028763459527056,0.6628616211650157,,0.7961236996726796,,,0.7891813560497603,,,,,0.6551319430128852,0.6613833323416393,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.0538917209846372,,,,0.0404120411480735,,0.0912677545196711,,,,,0.0174443331610187,,0.0652843746611266,,,0.0060951935833077,,,,0.1155170839587007,0.0230779315569084,,,,,,0.0105436406325591,,0.0052083675434465,,,0.0145576802595179,0.0093355010007951,0.0275115386718915,,,,,,,,0.0077732726146123,0.005046546644739,,,,0.0333364153287321,,,,,0.0056185545825161,,0.0131589983247466,0.06489498450653226,0.005925714950453096,0.01610663726521179,,,,0.020063331464199752,,,0.01449462987158842,,,,,,,0.06242373435064551,0.016727853243619976,,0.0227441022799343,,,0.010503208050204882,,,,,0.11579854294527614,0.01370995620616399,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3090170074817008,,,,0.0989516885497157,,0.3283134148069073,,,,,0.1946128341690013,,0.1688386832226446,,,1.0,,,,0.1146851960298259,0.0808042436513143,,,,,,0.1353291731537339,,,,,0.347051779207866,1.0,0.2746201710271665,,,,,,,,0.4394997363747364,,,,,0.1831548684492938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4275337404590552,,,,0.4381077646247053,,0.9166216840638748,,,,,0.3700138087495034,,0.4163933362638548,,,0.9938564693789218,,,,0.5247870379435118,0.5871972674082497,,,,,,0.4349509628617186,,1.0,,,0.4847838395319687,0.9551133063612922,0.3983186359692876,,,,,,,,0.3413185564672609,0.9258307173356408,,,,0.4265611289400036,,,,,0.912108955258479,,0.9338231059077361,0.7311012782748588,0.3834164809954912,0.4260388033669326,,,,0.3764869547917872,,,0.37769996126163685,,,,,,,0.5507792790845107,0.7872360810820762,,0.9225599318680305,,,0.9735571540933519,,,,,0.33843971954645874,0.4036574217903004,,,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7294265897071625,,,,0.0515555618818568,,0.7603136613843604,,,,,0.0541769652674268,,0.2051446678762976,,,0.547154627117223,,,,0.0425608779262527,0.0401553653660198,,,,,,0.0454825469809343,,1.0000000000000002,,,0.1255014738672329,0.8448381634275597,0.1021691686643422,,,,,,,,0.3298475002205737,1.0000000000000002,,,,0.1044944511298902,,,,,1.0000000000000002,,0.14364101894290365,0.08473019284634875,0.6329706219320232,0.2834258124943356,,,,0.3313513825205462,,,0.06689127923452118,,,,,,,0.13120261882472925,0.8431708633712903,,0.7240229400036406,,,0.8975041442475654,,,,,0.6183508073735574,0.07031634899923103,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.2369907506012331,,,,0.040814815579689,,0.0160741188318678,,,,,0.0280761548664729,,0.0218864096449229,,,0.0019938062322263,,,,0.0433195831845984,0.0424776862966946,,,,,,0.0700313116901198,,,,,0.035593046048208,0.000544069640914,0.0737194470147082,,,,,,,,0.0024100910713836,,,,,0.0968034452921659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5683309280849673,,,,0.6219262891413355,,0.5272169097814616,,,,,0.5332207470868746,,0.4605425827041933,,,0.4032646375177398,,,,0.494843916349571,0.5848592332092137,,,,,,0.5276473968734531,,0.356467586177069,,,0.5458946806307621,0.5157892396377572,0.4395532959741111,,,,,,,,0.3829083617113359,0.9608234768611984,,,,0.5715172304404306,,,,,0.3929590601972507,,0.4976967741975296,0.4761121380139117,0.3853208444401556,0.6046180362716422,,,,0.41151939856442027,,,0.5074072854566007,,,,,,,0.5534622390498558,0.5333840549820974,,0.4453541876773146,,,0.6044504907935204,,,,,0.5662185977476987,0.6216856598866369,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.652145207412073,,,,0.5577286589016122,,0.709152700994669,,,,,0.557060092929512,,0.6447608084377985,,,0.8948407129764462,,,,0.6303946899730509,0.5935249405672697,,,,,,0.5603188457244654,,0.852497430603117,,,0.5120985464812006,0.7193329080615602,0.6408010953144834,,,,,,,,0.7124448083300513,0.9673562997367832,,,,0.5252698981132118,,,,,0.802809372787888,,0.6639471986261799,0.6660484815639012,0.8668058021947478,0.47037014151815726,,,,0.6447266413623537,,,0.5788512579977764,,,,,,,0.6366325154170178,0.6361929558003702,,0.864868925685885,,,0.7836909455879696,,,,,0.690622631172491,0.7223783847789469,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7024199818284274,,,,0.6922653372673694,,0.7687670737749008,,,,,0.6817131954803362,,0.5341246388044202,,,0.9885644314040176,,,,0.6717890315678154,0.5969265602017683,,,,,,0.6280122604936786,,0.7711418658040893,,,0.5735339529670307,0.9072795409414448,0.5,,,,,,,,0.9242136617575564,1.0,,,,0.5874630123434841,,,,,0.9975581720112954,,0.8582304356683622,0.6262431594311686,0.5379191268676256,0.6584927286341314,,,,0.7775181723728115,,,0.6896825512601266,,,,,,,0.6601880791199896,0.6991352738869298,,0.9518329214674103,,,0.6887103152466729,,,,,0.6354367721482979,0.7181249100103912,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9979876077380258,,,,0.8576619784348352,,0.9983772834231194,,,,,0.9557085724973088,,0.9614195164568856,,,0.9958359343707968,,,,0.9330944668261127,0.800137276741207,,,,,,0.8656657878632774,,1.0,,,0.8926197041544861,0.9999300829524008,0.9511452929519192,,,,,,,,0.9953248895776472,0.9998940844880286,,,,0.9152267945305465,,,,,1.0,,0.9513026993989869,0.9437632207805102,0.9997714336091106,0.9622331582227222,,,,0.9885370045635801,,,0.9421059375415286,,,,,,,0.9386343303339317,0.9984314052499697,,0.998278246726789,,,1.0,,,,,0.9973438147570745,0.8932535713666496,,,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.3115831087563883,,,,0.0619628016289309,,0.3059908530307496,,,,,0.1718207167428274,,0.154991215550581,,,1.0,,,,0.043730822824012,0.0393651703977238,,,,,,0.0333532343865703,,,,,0.3678692506530811,1.0,0.2235243485773401,,,,,,,,0.317876258705063,,,,,0.183819736281693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.958867606629732,,,,0.7051146301859226,,0.8931932502928108,,,,,0.7178160393134185,,0.8799824197544038,,,0.9969944789294382,,,,0.8122436760252936,0.6179088890045165,,,,,,0.5928149003595224,,0.9994217219501698,,,0.6871997287391505,0.7881425473376005,0.7866778008676423,,,,,,,,0.9210543107038748,1.0,,,,0.7233334857854401,,,,,0.9960517902096307,,0.8944885182202594,0.6726974737748052,0.8935060645223685,0.6252111209669137,,,,0.9412749639895676,,,0.6512567321213977,,,,,,,0.7572883687001704,0.9339359570370644,,0.9196792431994573,,,0.9543018264141859,,,,,0.9585254253900197,0.7623481073735042,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4806429312002649,,,,0.4619578327747655,,0.8549641938823507,,,,,0.540029089850828,,0.5409884467710935,,,0.7723199956810365,,,,0.7023773229055434,0.5712737213818978,,,,,,0.6185298341036747,,0.8843977741645179,,,0.5189893701060155,0.6157828264648715,0.734344308250167,,,,,,,,0.6978235653506824,,,,,0.6319968743127578,,,,,,,0.6413228301783669,0.43080229262865977,0.7070599167172097,0.6372004218313259,,,,0.49506498295869217,,,0.7302994146318165,,,,,,,0.7126784525585717,0.629331355534313,,0.8035450380184394,,,0.41779314611557483,,,,,0.6723040287310615,0.7157281458041056,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,,,0.5,,0.5,,,,,0.5,,0.5,,,0.9937048703126627,,,,0.5,0.5,,,,,,0.5,,1.0,,,0.5,0.9718444861306076,0.5,,,,,,,,0.5,1.0,,,,0.5,,,,,1.0,,0.5,0.5,0.5,0.5,,,,0.5,,,0.5,,,,,,,0.5,0.5,,0.9476316511009975,,,0.5,,,,,0.5,0.5,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9979574662493488,,,,0.9745594471828416,,0.999435513099992,,,,,0.9999899704363568,,0.9956369275462232,,,1.0,,,,0.9922734288790768,0.8833763083360503,,,,,,0.9524238995278316,,1.0,,,0.9924333587109746,0.9977458302681664,0.977123073160748,,,,,,,,0.9998736669708768,1.0,,,,0.9770409467928316,,,,,1.0,,0.999955254092214,0.9973936759883081,0.9999877436751283,0.987943009335725,,,,0.9995217967354297,,,0.9995430562113374,,,,,,,0.9901110780259688,0.9520941796482999,,1.0,,,1.0,,,,,0.9993021577854847,0.9869219579535982,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9951067356743304,,,,0.8369749900734212,,0.994776368361896,,,,,0.9622234549061544,,0.955165688078774,,,0.9986209376209272,,,,0.9364814725604346,0.7940779103993363,,,,,,0.8476052446156803,,0.9999897809199528,,,0.8590019900488209,0.9978990690605554,0.8380649072039733,,,,,,,,0.9542916193400904,1.0,,,,0.8230058574626286,,,,,0.999978168535624,,0.9433623730548106,0.9479300158875891,0.9968560142696214,0.9510556370392403,,,,0.9674801495430179,,,0.8832409848789733,,,,,,,0.9039964757699888,0.9890467363006215,,0.9984854909753609,,,0.999580980212869,,,,,0.9847336517843488,0.90241865119377,,,
